code,description
HEA_atc_J01EB20,combinations
HEA_atc_J01EC,Intermediate-acting sulfonamides
HEA_atc_J01EC01,sulfamethoxazole
HEA_atc_J01EC02,sulfadiazine
HEA_atc_J01EC03,sulfamoxole
HEA_atc_J01EC20,combinations
HEA_atc_J01ED,Long-acting sulfonamides
HEA_atc_J01ED01,sulfadimethoxine
HEA_atc_J01ED02,sulfalene
HEA_atc_J01ED03,sulfametomidine
HEA_atc_J01ED04,sulfametoxydiazine
HEA_atc_J01ED05,sulfamethoxypyridazine
HEA_atc_J01ED06,sulfaperin
HEA_atc_J01ED07,sulfamerazine
HEA_atc_J01ED08,sulfaphenazole
HEA_atc_J01ED09,sulfamazone
HEA_atc_J01ED20,combinations
HEA_atc_J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives"
HEA_atc_J01EE01,sulfamethoxazole and trimethoprim
HEA_atc_J01EE02,sulfadiazine and trimethoprim
HEA_atc_J01EE03,sulfametrole and trimethoprim
HEA_atc_J01EE04,sulfamoxole and trimethoprim
HEA_atc_J01EE05,sulfadimidine and trimethoprim
HEA_atc_J01EE06,sulfadiazine and tetroxoprim
HEA_atc_J01EE07,sulfamerazine and trimethoprim
HEA_atc_J01F,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS"
HEA_atc_J01FA,Macrolides
HEA_atc_J01FA01,erythromycin
HEA_atc_J01FA02,spiramycin
HEA_atc_J01FA03,midecamycin
HEA_atc_J01FA05,oleandomycin
HEA_atc_J01FA06,roxithromycin
HEA_atc_J01FA07,josamycin
HEA_atc_J01FA08,troleandomycin
HEA_atc_J01FA09,clarithromycin
HEA_atc_J01FA10,azithromycin
HEA_atc_J01FA11,miocamycin
HEA_atc_J01FA12,rokitamycin
HEA_atc_J01FA13,dirithromycin
HEA_atc_J01FA14,flurithromycin
HEA_atc_J01FA15,telithromycin
HEA_atc_J01FA16,solithromycin
HEA_atc_J01FF,Lincosamides
HEA_atc_J01FF01,clindamycin
HEA_atc_J01FF02,lincomycin
HEA_atc_J01FG,Streptogramins
HEA_atc_J01FG01,pristinamycin
HEA_atc_J01FG02,quinupristin/dalfopristin
HEA_atc_J01G,AMINOGLYCOSIDE ANTIBACTERIALS
HEA_atc_J01GA,Streptomycins
HEA_atc_J01GA01,streptomycin
HEA_atc_J01GA02,streptoduocin
HEA_atc_J01GB,Other aminoglycosides
HEA_atc_J01GB01,tobramycin
HEA_atc_J01GB03,gentamicin
HEA_atc_J01GB04,kanamycin
HEA_atc_J01GB05,neomycin
HEA_atc_J01GB06,amikacin
HEA_atc_J01GB07,netilmicin
HEA_atc_J01GB08,sisomicin
HEA_atc_J01GB09,dibekacin
HEA_atc_J01GB10,ribostamycin
HEA_atc_J01GB11,isepamicin
HEA_atc_J01GB12,arbekacin
HEA_atc_J01GB13,bekanamycin
HEA_atc_J01GB14,plazomicin
HEA_atc_J01M,QUINOLONE ANTIBACTERIALS
HEA_atc_J01MA,Fluoroquinolones
HEA_atc_J01MA01,ofloxacin
HEA_atc_J01MA02,ciprofloxacin
HEA_atc_J01MA03,pefloxacin
HEA_atc_J01MA04,enoxacin
HEA_atc_J01MA05,temafloxacin
HEA_atc_J01MA06,norfloxacin
HEA_atc_J01MA07,lomefloxacin
HEA_atc_J01MA08,fleroxacin
HEA_atc_J01MA09,sparfloxacin
HEA_atc_J01MA10,rufloxacin
HEA_atc_J01MA11,grepafloxacin
HEA_atc_J01MA12,levofloxacin
HEA_atc_J01MA13,trovafloxacin
HEA_atc_J01MA14,moxifloxacin
HEA_atc_J01MA15,gemifloxacin
HEA_atc_J01MA16,gatifloxacin
HEA_atc_J01MA17,prulifloxacin
HEA_atc_J01MA18,pazufloxacin
HEA_atc_J01MA19,garenoxacin
HEA_atc_J01MA21,sitafloxacin
HEA_atc_J01MA22,tosufloxacin
HEA_atc_J01MA23,delafloxacin
HEA_atc_J01MA24,levonadifloxacin
HEA_atc_J01MA25,lascufloxacin
HEA_atc_J01MB,Other quinolones
HEA_atc_J01MB01,rosoxacin
HEA_atc_J01MB02,nalidixic acid
HEA_atc_J01MB03,piromidic acid
HEA_atc_J01MB04,pipemidic acid
HEA_atc_J01MB05,oxolinic acid
HEA_atc_J01MB06,cinoxacin
HEA_atc_J01MB07,flumequine
HEA_atc_J01MB08,nemonoxacin
HEA_atc_J01R,COMBINATIONS OF ANTIBACTERIALS
HEA_atc_J01RA,Combinations of antibacterials
HEA_atc_J01RA01,"penicillins, combinations with other antibacterials"
HEA_atc_J01RA02,"sulfonamides, combinations with other antibacterials (excl. trimethoprim)"
HEA_atc_J01RA03,cefuroxime and metronidazole
HEA_atc_J01RA04,spiramycin and metronidazole
HEA_atc_J01RA05,levofloxacin and ornidazole
HEA_atc_J01RA06,cefepime and amikacin
HEA_atc_J01RA07,"azithromycin, fluconazole and secnidazole"
HEA_atc_J01RA08,tetracycline and oleandomycin
HEA_atc_J01RA09,ofloxacin and ornidazole
HEA_atc_J01RA10,ciprofloxacin and metronidazole
HEA_atc_J01RA11,ciprofloxacin and tinidazole
HEA_atc_J01RA12,ciprofloxacin and ornidazole
HEA_atc_J01RA13,norfloxacin and tinidazole
HEA_atc_J01X,OTHER ANTIBACTERIALS
HEA_atc_J01XA,Glycopeptide antibacterials
HEA_atc_J01XA01,vancomycin
HEA_atc_J01XA02,teicoplanin
HEA_atc_J01XA03,telavancin
HEA_atc_J01XA04,dalbavancin
HEA_atc_J01XA05,oritavancin
HEA_atc_J01XB,Polymyxins
HEA_atc_J01XB01,colistin
HEA_atc_J01XB02,polymyxin B
HEA_atc_J01XC,Steroid antibacterials
HEA_atc_J01XC01,fusidic acid
HEA_atc_J01XD,Imidazole derivatives
HEA_atc_J01XD01,metronidazole
HEA_atc_J01XD02,tinidazole
HEA_atc_J01XD03,ornidazole
HEA_atc_J01XE,Nitrofuran derivatives
HEA_atc_J01XE01,nitrofurantoin
HEA_atc_J01XE02,nifurtoinol
HEA_atc_J01XE03,furazidin
HEA_atc_J01XE51,"nitrofurantoin, combinations"
HEA_atc_J01XX,Other antibacterials
HEA_atc_J01XX01,fosfomycin
HEA_atc_J01XX02,xibornol
HEA_atc_J01XX03,clofoctol
HEA_atc_J01XX04,spectinomycin
HEA_atc_J01XX05,methenamine
HEA_atc_J01XX06,mandelic acid
HEA_atc_J01XX07,nitroxoline
HEA_atc_J01XX08,linezolid
HEA_atc_J01XX09,daptomycin
HEA_atc_J01XX10,bacitracin
HEA_atc_J01XX11,tedizolid
HEA_atc_J01XX12,lefamulin
HEA_atc_J02,ANTIMYCOTICS FOR SYSTEMIC USE
HEA_atc_J02A,ANTIMYCOTICS FOR SYSTEMIC USE
HEA_atc_J02AA,Antibiotics
HEA_atc_J02AA01,amphotericin B
HEA_atc_J02AA02,hachimycin
HEA_atc_J02AB,Imidazole derivatives
HEA_atc_J02AB01,miconazole
HEA_atc_J02AB02,ketoconazole
HEA_atc_J02AC,Triazole derivatives
HEA_atc_J02AC01,fluconazole
HEA_atc_J02AC02,itraconazole
HEA_atc_J02AC03,voriconazole
HEA_atc_J02AC04,posaconazole
HEA_atc_J02AC05,isavuconazole
HEA_atc_J02AX,Other antimycotics for systemic use
HEA_atc_J02AX01,flucytosine
HEA_atc_J02AX04,caspofungin
HEA_atc_J02AX05,micafungin
HEA_atc_J02AX06,anidulafungin
HEA_atc_J04,ANTIMYCOBACTERIALS
HEA_atc_J04A,DRUGS FOR TREATMENT OF TUBERCULOSIS
HEA_atc_J04AA,Aminosalicylic acid and derivatives
HEA_atc_J04AA01,4-aminosalicylic acid
HEA_atc_J04AA02,sodium aminosalicylate
HEA_atc_J04AA03,calcium aminosalicylate
HEA_atc_J04AB,Antibiotics
HEA_atc_J04AB01,cycloserine
HEA_atc_J04AB02,rifampicin
HEA_atc_J04AB03,rifamycin
HEA_atc_J04AB04,rifabutin
HEA_atc_J04AB05,rifapentine
HEA_atc_J04AB06,enviomycin
HEA_atc_J04AB30,capreomycin
HEA_atc_J04AC,Hydrazides
HEA_atc_J04AC01,isoniazid
HEA_atc_J04AC51,"isoniazid, combinations"
HEA_atc_J04AD,Thiocarbamide derivatives
HEA_atc_J04AD01,protionamide
HEA_atc_J04AD02,tiocarlide
HEA_atc_J04AD03,ethionamide
HEA_atc_J04AK,Other drugs for treatment of tuberculosis
HEA_atc_J04AK01,pyrazinamide
HEA_atc_J04AK02,ethambutol
HEA_atc_J04AK03,terizidone
HEA_atc_J04AK04,morinamide
HEA_atc_J04AK05,bedaquiline
HEA_atc_J04AK06,delamanid
HEA_atc_J04AK07,thioacetazone
HEA_atc_J04AK08,pretomanid
HEA_atc_J04AM,Combinations of drugs for treatment of tuberculosis
HEA_atc_J04AM01,streptomycin and isoniazid
HEA_atc_J04AM02,rifampicin and isoniazid
HEA_atc_J04AM03,ethambutol and isoniazid
HEA_atc_J04AM04,thioacetazone and isoniazid
HEA_atc_J04AM05,"rifampicin, pyrazinamide and isoniazid"
HEA_atc_J04AM06,"rifampicin, pyrazinamide, ethambutol and isoniazid"
HEA_atc_J04AM07,"rifampicin, ethambutol and isoniazid"
HEA_atc_J04AM08,"isoniazid, sulfamethoxazole, trimethoprim and pyridoxine"
HEA_atc_J04B,DRUGS FOR TREATMENT OF LEPRA
HEA_atc_J04BA,Drugs for treatment of lepra
HEA_atc_J04BA01,clofazimine
HEA_atc_J04BA02,dapsone
HEA_atc_J04BA03,aldesulfone sodium
HEA_atc_J05,ANTIVIRALS FOR SYSTEMIC USE
HEA_atc_J05A,DIRECT ACTING ANTIVIRALS
HEA_atc_J05AA,Thiosemicarbazones
HEA_atc_J05AA01,metisazone
HEA_atc_J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors
HEA_atc_J05AB01,aciclovir
HEA_atc_J05AB02,idoxuridine
HEA_atc_J05AB03,vidarabine
HEA_atc_J05AB06,ganciclovir
HEA_atc_J05AB09,famciclovir
HEA_atc_J05AB11,valaciclovir
HEA_atc_J05AB12,cidofovir
HEA_atc_J05AB13,penciclovir
HEA_atc_J05AB14,valganciclovir
HEA_atc_J05AB15,brivudine
HEA_atc_J05AC,Cyclic amines
HEA_atc_J05AC02,rimantadine
HEA_atc_J05AC03,tromantadine
HEA_atc_J05AD,Phosphonic acid derivatives
HEA_atc_J05AD01,foscarnet
HEA_atc_J05AD02,fosfonet
HEA_atc_J05AE,Protease inhibitors
HEA_atc_J05AE01,saquinavir
HEA_atc_J05AE02,indinavir
HEA_atc_J05AE03,ritonavir
HEA_atc_J05AE04,nelfinavir
HEA_atc_J05AE05,amprenavir
HEA_atc_J05AE07,fosamprenavir
HEA_atc_J05AE08,atazanavir
HEA_atc_J05AE09,tipranavir
HEA_atc_J05AE10,darunavir
HEA_atc_J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors
HEA_atc_J05AF01,zidovudine
HEA_atc_J05AF02,didanosine
HEA_atc_J05AF03,zalcitabine
HEA_atc_J05AF04,stavudine
HEA_atc_J05AF05,lamivudine
HEA_atc_J05AF06,abacavir
HEA_atc_J05AF07,tenofovir disoproxil
HEA_atc_J05AF08,adefovir dipivoxil
HEA_atc_J05AF09,emtricitabine
HEA_atc_J05AF10,entecavir
HEA_atc_J05AF11,telbivudine
HEA_atc_J05AF12,clevudine
HEA_atc_J05AF13,tenofovir alafenamide
HEA_atc_J05AG,Non-nucleoside reverse transcriptase inhibitors
HEA_atc_J05AG01,nevirapine
HEA_atc_J05AG02,delavirdine
HEA_atc_J05AG03,efavirenz
HEA_atc_J05AG04,etravirine
HEA_atc_J05AG05,rilpivirine
HEA_atc_J05AG06,doravirine
HEA_atc_J05AH,Neuraminidase inhibitors
HEA_atc_J05AH01,zanamivir
HEA_atc_J05AH02,oseltamivir
HEA_atc_J05AH03,peramivir
HEA_atc_J05AH04,laninamivir
HEA_atc_J05AJ,Integrase inhibitors
HEA_atc_J05AJ01,raltegravir
HEA_atc_J05AJ02,elvitegravir
HEA_atc_J05AJ03,dolutegravir
HEA_atc_J05AJ04,cabotegravir
HEA_atc_J05AP,Antivirals for treatment of HCV infections
HEA_atc_J05AP01,ribavirin
HEA_atc_J05AP02,telaprevir
HEA_atc_J05AP03,boceprevir
HEA_atc_J05AP04,faldaprevir
HEA_atc_J05AP05,simeprevir
HEA_atc_J05AP06,asunaprevir
HEA_atc_J05AP07,daclatasvir
HEA_atc_J05AP08,sofosbuvir
HEA_atc_J05AP09,dasabuvir
HEA_atc_J05AP10,elbasvir
HEA_atc_J05AP11,grazoprevir
HEA_atc_J05AP51,sofosbuvir and ledipasvir
HEA_atc_J05AP52,"dasabuvir, ombitasvir, paritaprevir and ritonavir"
HEA_atc_J05AP53,"ombitasvir, paritaprevir and ritonavir"
HEA_atc_J05AP54,elbasvir and grazoprevir
HEA_atc_J05AP55,sofosbuvir and velpatasvir
HEA_atc_J05AP56,"sofosbuvir, velpatasvir and voxilaprevir"
HEA_atc_J05AP57,glecaprevir and pibrentasvir
HEA_atc_J05AP58,"daclatasvir, asunaprevir and beclabuvir"
HEA_atc_J05AR,"Antivirals for treatment of HIV infections, combinations"
HEA_atc_J05AR01,zidovudine and lamivudine
HEA_atc_J05AR02,lamivudine and abacavir
HEA_atc_J05AR03,tenofovir disoproxil and emtricitabine
HEA_atc_J05AR04,"zidovudine, lamivudine and abacavir"
HEA_atc_J05AR05,"zidovudine, lamivudine and nevirapine"
HEA_atc_J05AR06,"emtricitabine, tenofovir disoproxil and efavirenz"
HEA_atc_J05AR07,"stavudine, lamivudine and nevirapine"
HEA_atc_J05AR08,"emtricitabine, tenofovir disoproxil and rilpivirine"
HEA_atc_J05AR09,"emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat"
HEA_atc_J05AR10,lopinavir and ritonavir
HEA_atc_J05AR11,"lamivudine, tenofovir disoproxil and efavirenz"
HEA_atc_J05AR12,lamivudine and tenofovir disoproxil
HEA_atc_J05AR13,"lamivudine, abacavir and dolutegravir"
HEA_atc_J05AR14,darunavir and cobicistat
HEA_atc_J05AR15,atazanavir and cobicistat
HEA_atc_J05AR16,lamivudine and raltegravir
HEA_atc_J05AR17,emtricitabine and tenofovir alafenamide
HEA_atc_J05AR18,"emtricitabine, tenofovir alafenamide, elvitegravir and cobicistat"
HEA_atc_J05AR19,"emtricitabine, tenofovir alafenamide and rilpivirine"
HEA_atc_J05AR20,"emtricitabine, tenofovir alafenamide and bictegravir"
HEA_atc_J05AR21,dolutegravir and rilpivirine
HEA_atc_J05AR22,"emtricitabine, tenofovir alafenamide, darunavir and cobicistat"
HEA_atc_J05AR23,atazanavir and ritonavir
HEA_atc_J05AR24,"lamivudine, tenofovir disoproxil and doravirine"
HEA_atc_J05AR25,lamivudine and dolutegravir
HEA_atc_J05AR26,darunavir and ritonavir
HEA_atc_J05AR27,"lamivudine, tenofovir disoproxil and dolutegravir"
HEA_atc_J05AX,Other antivirals
HEA_atc_J05AX01,moroxydine
HEA_atc_J05AX02,lysozyme
HEA_atc_J05AX05,inosine pranobex
HEA_atc_J05AX06,pleconaril
HEA_atc_J05AX07,enfuvirtide
HEA_atc_J05AX09,maraviroc
HEA_atc_J05AX10,maribavir
HEA_atc_J05AX13,umifenovir
HEA_atc_J05AX17,enisamium iodide
HEA_atc_J05AX18,letermovir
HEA_atc_J05AX19,tilorone
HEA_atc_J05AX21,pentanedioic acid imidazolyl ethanamide
HEA_atc_J05AX23,ibalizumab
HEA_atc_J05AX24,tecovirimat
HEA_atc_J05AX25,baloxavir marboxil
HEA_atc_J05AX26,amenamevir
HEA_atc_J05AX27,favipiravir
HEA_atc_J05AX28,bulevirtide
HEA_atc_J05AX29,fostemsavir
HEA_atc_J06,IMMUNE SERA AND IMMUNOGLOBULINS
HEA_atc_J06A,IMMUNE SERA
HEA_atc_J06AA,Immune sera
HEA_atc_J06AA01,diphtheria antitoxin
HEA_atc_J06AA02,tetanus antitoxin
HEA_atc_J06AA03,snake venom antiserum
HEA_atc_J06AA04,botulinum antitoxin
HEA_atc_J06AA05,gas-gangrene sera
HEA_atc_J06AA06,rabies serum
HEA_atc_J06B,IMMUNOGLOBULINS
HEA_atc_J06BA,"Immunoglobulins, normal human"
HEA_atc_J06BA01,"immunoglobulins, normal human, for extravascular adm."
HEA_atc_J06BA02,"immunoglobulins, normal human, for intravascular adm."
HEA_atc_J06BB,Specific immunoglobulins
HEA_atc_J06BB01,anti-D (rh) immunoglobulin
HEA_atc_J06BB02,tetanus immunoglobulin
HEA_atc_J06BB03,varicella/zoster immunoglobulin
HEA_atc_J06BB04,hepatitis B immunoglobulin
HEA_atc_J06BB05,rabies immunoglobulin
HEA_atc_J06BB06,rubella immunoglobulin
HEA_atc_J06BB07,vaccinia immunoglobulin
HEA_atc_J06BB08,staphylococcus immunoglobulin
HEA_atc_J06BB09,cytomegalovirus immunoglobulin
HEA_atc_J06BB10,diphtheria immunoglobulin
HEA_atc_J06BB11,hepatitis A immunoglobulin
HEA_atc_J06BB12,"encephalitis, tick borne immunoglobulin"
HEA_atc_J06BB13,pertussis immunoglobulin
HEA_atc_J06BB14,measles immunoglobulin
HEA_atc_J06BB15,mumps immunoglobulin
HEA_atc_J06BB16,palivizumab
HEA_atc_J06BB17,motavizumab
HEA_atc_J06BB18,raxibacumab
HEA_atc_J06BB19,anthrax immunoglobulin
HEA_atc_J06BB21,bezlotoxumab
HEA_atc_J06BB22,obiltoxaximab
HEA_atc_J06BB30,combinations
HEA_atc_J06BC,Other immunoglobulins
HEA_atc_J06BC01,nebacumab
HEA_atc_J07,VACCINES
HEA_atc_J07A,BACTERIAL VACCINES
HEA_atc_J07AC,Anthrax vaccines
HEA_atc_J07AC01,anthrax antigen
HEA_atc_J07AD,Brucellosis vaccines
HEA_atc_J07AD01,brucella antigen
HEA_atc_J07AE,Cholera vaccines
HEA_atc_J07AE01,"cholera, inactivated, whole cell"
HEA_atc_J07AE02,"cholera, live attenuated"
HEA_atc_J07AE51,"cholera, combinations with typhoid vaccine, inactivated, whole cell"
HEA_atc_J07AF,Diphtheria vaccines
HEA_atc_J07AF01,diphtheria toxoid
HEA_atc_J07AG,Haemophilus influenzae B vaccines
HEA_atc_J07AG01,"haemophilus influenzae B, purified antigen conjugated"
HEA_atc_J07AG51,"haemophilus influenzae B, combinations with toxoids"
HEA_atc_J07AG52,"haemophilus influenzae B, combinations with pertussis and toxoids"
HEA_atc_J07AG53,"haemophilus influenzae B, combinations with meningococcus C, conjugated"
HEA_atc_J07AH,Meningococcal vaccines
HEA_atc_J07AH01,"meningococcus A, purified polysaccharides antigen"
HEA_atc_J07AH02,other meningococcal monovalent purified polysaccharides antigen
HEA_atc_J07AH03,"meningococcus A,C, bivalent purified polysaccharides antigen"
HEA_atc_J07AH04,"meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen"
HEA_atc_J07AH05,other meningococcal polyvalent purified polysaccharides antigen
HEA_atc_J07AH06,"meningococcus B, outer membrane vesicle vaccine"
HEA_atc_J07AH07,"meningococcus C, purified polysaccharides antigen conjugated"
HEA_atc_J07AH08,"meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen conjugated"
HEA_atc_J07AH09,"meningococcus B, multicomponent vaccine"
HEA_atc_J07AH10,"meningococcus A, purified polysaccharides antigen conjugated"
HEA_atc_J07AJ,Pertussis vaccines
HEA_atc_J07AJ01,"pertussis, inactivated, whole cell"
HEA_atc_J07AJ02,"pertussis, purified antigen"
HEA_atc_J07AJ51,"pertussis, inactivated, whole cell, combinations with toxoids"
HEA_atc_J07AJ52,"pertussis, purified antigen, combinations with toxoids"
HEA_atc_J07AK,Plague vaccines
HEA_atc_J07AK01,"plague, inactivated, whole cell"
HEA_atc_J07AL,Pneumococcal vaccines
HEA_atc_J07AL01,"pneumococcus, purified polysaccharides antigen"
HEA_atc_J07AL02,"pneumococcus, purified polysaccharides antigen conjugated"
HEA_atc_J07AL52,"pneumococcus purified polysaccharides antigen and haemophilus influenzae, conjugated"
HEA_atc_J07AM,Tetanus vaccines
HEA_atc_J07AM01,tetanus toxoid
HEA_atc_J07AM51,"tetanus toxoid, combinations with diphtheria toxoid"
HEA_atc_J07AM52,"tetanus toxoid, combinations with tetanus immunoglobulin"
HEA_atc_J07AN,Tuberculosis vaccines
HEA_atc_J07AN01,"tuberculosis, live attenuated"
HEA_atc_J07AP,Typhoid vaccines
HEA_atc_J07AP01,"typhoid, oral, live attenuated"
HEA_atc_J07AP02,"typhoid, inactivated, whole cell"
HEA_atc_J07AP03,"typhoid, purified polysaccharide antigen"
HEA_atc_J07AP10,"typhoid, combinations with paratyphi types"
HEA_atc_J07AR,Typhus (exanthematicus) vaccines
HEA_atc_J07AR01,"typhus exanthematicus, inactivated, whole cell"
HEA_atc_J07AX,Other bacterial vaccines
HEA_atc_J07B,VIRAL VACCINES
HEA_atc_J07BA,Encephalitis vaccines
HEA_atc_J07BA01,"encephalitis, tick borne, inactivated, whole virus"
HEA_atc_J07BA02,"encephalitis, Japanese, inactivated, whole virus"
HEA_atc_J07BA03,"encephalitis, Japanese, live attenuated"
HEA_atc_J07BB,Influenza vaccines
HEA_atc_J07BB01,"influenza, inactivated, whole virus"
HEA_atc_J07BB02,"influenza, inactivated, split virus or surface antigen"
HEA_atc_J07BB03,"influenza, live attenuated"
HEA_atc_J07BB04,"influenza, virus like particles"
HEA_atc_J07BC,Hepatitis vaccines
HEA_atc_J07BC01,"hepatitis B, purified antigen"
HEA_atc_J07BC02,"hepatitis A, inactivated, whole virus"
HEA_atc_J07BC20,combinations
HEA_atc_J07BD,Measles vaccines
HEA_atc_J07BD01,"measles, live attenuated"
HEA_atc_J07BD51,"measles, combinations with mumps, live attenuated"
HEA_atc_J07BD52,"measles, combinations with mumps and rubella, live attenuated"
HEA_atc_J07BD53,"measles, combinations with rubella, live attenuated"
HEA_atc_J07BD54,"measles, combinations with mumps, rubella and varicella, live attenuated"
HEA_atc_J07BE,Mumps vaccines
HEA_atc_J07BE01,"mumps, live attenuated"
HEA_atc_J07BF,Poliomyelitis vaccines
HEA_atc_J07BF01,"poliomyelitis oral, monovalent, live attenuated"
HEA_atc_J07BF02,"poliomyelitis oral, trivalent, live attenuated"
HEA_atc_J07BF03,"poliomyelitis, trivalent, inactivated, whole virus"
HEA_atc_J07BF04,"poliomyelitis oral, bivalent, live attenuated"
HEA_atc_J07BG,Rabies vaccines
HEA_atc_J07BG01,"rabies, inactivated, whole virus"
HEA_atc_J07BH,Rota virus diarrhea vaccines
HEA_atc_J07BH01,"rota virus, live attenuated"
HEA_atc_J07BH02,"rota virus, pentavalent, live, reassorted"
HEA_atc_J07BJ,Rubella vaccines
HEA_atc_J07BJ01,"rubella, live attenuated"
HEA_atc_J07BJ51,"rubella, combinations with mumps, live attenuated"
HEA_atc_J07BK,Varicella zoster vaccines
HEA_atc_J07BK01,"varicella, live attenuated"
HEA_atc_J07BK02,"zoster, live attenuated"
HEA_atc_J07BK03,"zoster, purified antigen"
HEA_atc_J07BL,Yellow fever vaccines
HEA_atc_J07BL01,"yellow fever, live attenuated"
HEA_atc_J07BM,Papillomavirus vaccines
HEA_atc_J07BM01,"papillomavirus (human types 6, 11, 16, 18)"
HEA_atc_J07BM02,"papillomavirus (human types 16, 18)"
HEA_atc_J07BM03,"papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)"
HEA_atc_J07BX,Other viral vaccines
HEA_atc_J07BX01,smallpox vaccines
HEA_atc_J07BX02,ebola vaccines
HEA_atc_J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED"
HEA_atc_J07CA,"Bacterial and viral vaccines, combined"
HEA_atc_J07CA01,diphtheria-poliomyelitis-tetanus
HEA_atc_J07CA02,diphtheria-pertussis-poliomyelitis-tetanus
HEA_atc_J07CA03,diphtheria-rubella-tetanus
HEA_atc_J07CA04,haemophilus influenzae B and poliomyelitis
HEA_atc_J07CA05,diphtheria-hepatitis B-pertussis-tetanus
HEA_atc_J07CA06,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus
HEA_atc_J07CA07,diphtheria-hepatitis B-tetanus
HEA_atc_J07CA08,haemophilus influenzae B and hepatitis B
HEA_atc_J07CA09,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B
HEA_atc_J07CA10,typhoid-hepatitis A
HEA_atc_J07CA11,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B
HEA_atc_J07CA12,diphtheria-pertussis-poliomyelitis-tetanus-hepatitis B
HEA_atc_J07CA13,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B-meningococcus A + C
HEA_atc_J07X,OTHER VACCINES
HEA_atc_L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS
HEA_atc_L01,ANTINEOPLASTIC AGENTS
HEA_atc_L01A,ALKYLATING AGENTS
HEA_atc_L01AA,Nitrogen mustard analogues
HEA_atc_L01AA01,cyclophosphamide
HEA_atc_L01AA02,chlorambucil
HEA_atc_L01AA03,melphalan
HEA_atc_L01AA05,chlormethine
HEA_atc_L01AA06,ifosfamide
HEA_atc_L01AA07,trofosfamide
HEA_atc_L01AA08,prednimustine
HEA_atc_L01AA09,bendamustine
HEA_atc_L01AB,Alkyl sulfonates
HEA_atc_L01AB01,busulfan
HEA_atc_L01AB02,treosulfan
HEA_atc_L01AB03,mannosulfan
HEA_atc_L01AC,Ethylene imines
HEA_atc_L01AC01,thiotepa
HEA_atc_L01AC02,triaziquone
HEA_atc_L01AC03,carboquone
HEA_atc_L01AD,Nitrosoureas
HEA_atc_L01AD01,carmustine
HEA_atc_L01AD02,lomustine
HEA_atc_L01AD03,semustine
HEA_atc_L01AD04,streptozocin
HEA_atc_L01AD05,fotemustine
HEA_atc_L01AD06,nimustine
HEA_atc_L01AD07,ranimustine
HEA_atc_L01AD08,uramustine
HEA_atc_L01AG,Epoxides
HEA_atc_L01AG01,etoglucid
HEA_atc_L01AX,Other alkylating agents
HEA_atc_L01AX01,mitobronitol
HEA_atc_L01AX02,pipobroman
HEA_atc_L01AX03,temozolomide
HEA_atc_L01AX04,dacarbazine
HEA_atc_L01B,ANTIMETABOLITES
HEA_atc_L01BA,Folic acid analogues
HEA_atc_L01BA01,methotrexate
HEA_atc_L01BA03,raltitrexed
HEA_atc_L01BA04,pemetrexed
HEA_atc_L01BA05,pralatrexate
HEA_atc_L01BB,Purine analogues
HEA_atc_L01BB02,mercaptopurine
HEA_atc_L01BB03,tioguanine
HEA_atc_L01BB04,cladribine
HEA_atc_L01BB05,fludarabine
HEA_atc_L01BB06,clofarabine
HEA_atc_L01BB07,nelarabine
HEA_atc_L01BC,Pyrimidine analogues
HEA_atc_L01BC01,cytarabine
HEA_atc_L01BC02,fluorouracil
HEA_atc_L01BC03,tegafur
HEA_atc_L01BC04,carmofur
HEA_atc_L01BC05,gemcitabine
HEA_atc_L01BC06,capecitabine
HEA_atc_L01BC07,azacitidine
HEA_atc_L01BC08,decitabine
HEA_atc_L01BC09,floxuridine
HEA_atc_L01BC52,"fluorouracil, combinations"
HEA_atc_L01BC53,"tegafur, combinations"
HEA_atc_L01BC59,"trifluridine, combinations"
HEA_atc_L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS
HEA_atc_L01CA,Vinca alkaloids and analogues
HEA_atc_L01CA01,vinblastine
HEA_atc_L01CA02,vincristine
HEA_atc_L01CA03,vindesine
HEA_atc_L01CA04,vinorelbine
HEA_atc_L01CA05,vinflunine
HEA_atc_L01CA06,vintafolide
HEA_atc_L01CB,Podophyllotoxin derivatives
HEA_atc_L01CB01,etoposide
HEA_atc_L01CB02,teniposide
HEA_atc_L01CC,Colchicine derivatives
HEA_atc_L01CC01,demecolcine
HEA_atc_L01CD,Taxanes
HEA_atc_L01CD01,paclitaxel
HEA_atc_L01CD02,docetaxel
