code,description
EDU_udd_5783,"International Business and Politics, bach."
EDU_udd_5784,"Politisk kommunikation og ledelse, kand.2år"
EDU_udd_5785,"Erhvervsøkonomi og erhvervssprog, kand.2år"
EDU_udd_5786,"Business Administration and Philosophy, kand.2år"
EDU_udd_5787,"Kommunikationsledelse og erhvervsøkonomi, cand.merc.2år"
EDU_udd_5788,"Management of Creative Business Processes, kand.2år"
EDU_udd_5789,"Organisational Innovation and Entrepreneurship, kand.2år"
EDU_udd_5790,"Dansk tegnsprog og tolkning, prof.bach."
EDU_udd_5791,"Tegnsprogstolkning, overbygning"
EDU_udd_5792,"Language administration (MLA), master"
EDU_udd_5793,"Engelsk teknisk kommunikation (MTC), master"
EDU_udd_5794,"Gymnasiepædagogik (MIG), master"
EDU_udd_5795,"Computer-mediated communication (MCC), master"
EDU_udd_5796,"Læreprocesser (MLP), master"
EDU_udd_5797,"HA kinesisk, bach."
EDU_udd_5798,"Information technology (MI), master"
EDU_udd_5799,"Dataanalyse (overbygning), prof.bach."
EDU_udd_5800,"Film-, tv- og videoproduktion"
EDU_udd_5801,"Fotograf, film og tv produktion"
EDU_udd_5802,"Tonemester, film og tv produktion"
EDU_udd_5803,"Instruktør, film og tv produktion"
EDU_udd_5804,"Filmklipper, film og tv produktion"
EDU_udd_5805,"Manuskriptuddannelse, film og tv produktion"
EDU_udd_5806,"Filmproducer, film og tv produktion"
EDU_udd_5807,"Animationsuddannelse, film, tv og interaktive medier"
EDU_udd_5808,"Animation, prof.bach."
EDU_udd_5809,"Billedkunst, kand.3år"
EDU_udd_5810,"Billedkunst og bildende kunst, videregående"
EDU_udd_5811,"Billedkunst, grund- og normaluddannelse"
EDU_udd_5812,"Billedkunst, kunstteori og formidling, kand.2år"
EDU_udd_5813,"Billedkunst, bach."
EDU_udd_5814,"Strategisk salg og marketing, HD-2.del"
EDU_udd_5815,TV-uddannelsen
EDU_udd_5816,Tv studieproducer / flerkamerainstruktør
EDU_udd_5817,Tv tilrettelæger / dokumentarinstruktør
EDU_udd_5818,"Supply chain management, HD-2.del"
EDU_udd_5820,"Grafik, videregående"
EDU_udd_5821,"Maleri, videregående"
EDU_udd_5822,"Skulptur, videregående"
EDU_udd_5823,"Mur- og rumkunst, videregående"
EDU_udd_5824,"Kunstteori og -formidling, kand."
EDU_udd_5830,Restaureringsteknik
EDU_udd_5831,"Konservering og restaurering, bach."
EDU_udd_5832,"Konservator una, kand.2år"
EDU_udd_5833,"Konserveringsteknik, monumentalkunst, bach."
EDU_udd_5834,"Konserveringsteknik, naturhistorisk, bach."
EDU_udd_5835,"Konserveringsteknik una, bach."
EDU_udd_5836,"Konserveringsteknik, bach."
EDU_udd_5837,"Konserveringsteknik, kulturhistorisk, bach."
EDU_udd_5838,"Konserveringsteknik, grafisk, bach."
EDU_udd_5839,"Konservator, ph.d."
EDU_udd_5840,"Konservator kunst, kand.2år"
EDU_udd_5841,"Konservator kulturhistorisk, kand.2år"
EDU_udd_5842,"Konservator grafisk, kand.2år"
EDU_udd_5843,"Konservator monumentalkunst, kand.2år"
EDU_udd_5844,"Konservator naturhistorisk, kand.2år"
EDU_udd_5845,Teaterteknik
EDU_udd_5846,"Teaterteknik, lys"
EDU_udd_5847,"Teaterteknik, lyd"
EDU_udd_5848,"Teaterteknik, produktion (scene)"
EDU_udd_5849,Teaterinstruktør
EDU_udd_5850,Scenografi
EDU_udd_5851,Dramatisk skrivekunst
EDU_udd_5852,"Teaterteknik, regi"
EDU_udd_5853,"Solist, samtidsmusik"
EDU_udd_5854,"Business, HD-2.del"
EDU_udd_5855,Skuespiller
EDU_udd_5856,Dance
EDU_udd_5857,Dansepædagog
EDU_udd_5858,"Dance and Participation, kand.2år"
EDU_udd_5860,"Officer, hæren"
EDU_udd_5861,"Softwareudvikling (overbygning), prof.bach."
EDU_udd_5862,"Software Development (overbygning), prof.bach."
EDU_udd_5863,"Sportsmanagement (overbygning), prof.bach."
EDU_udd_5864,"Sport Management (overbygning), prof.bach."
EDU_udd_5865,"Officer, søværnet"
EDU_udd_5870,"Officer, flyvevåbnet"
EDU_udd_5873,Sprogofficer
EDU_udd_5874,Civil-militær tolk
EDU_udd_5875,"V.U.T., flyvevåbnet"
EDU_udd_5876,"Sergent, hæren"
EDU_udd_5878,"Sergent, søværnet"
EDU_udd_5879,"Sergent, flyvevåbnet"
EDU_udd_5880,"V.O.U., hæren"
EDU_udd_5881,Adgangskursus til markedsføringsøkonom
EDU_udd_5882,"Adgangskursus til urban, skov- og landskabsingeniør"
EDU_udd_5883,Adgangskursus til urban landskabsingeniør
EDU_udd_5884,Adgangskursus til maritime uddannelser
EDU_udd_5885,"V.O.U., søværnet"
EDU_udd_5887,"Filmproduktionsledelse, prof.bach."
EDU_udd_5888,"E-commerce og digital marketing, prof.bach."
EDU_udd_5890,"P.O.G.U., flyvevåbnet"
EDU_udd_5891,"Maritim teknik, ing.prof.bach."
EDU_udd_5892,"Software Engineering, civilingeniør 2år"
EDU_udd_5893,Production Design
EDU_udd_5894,"Computer Engineering, civilingeniør 2år"
EDU_udd_5895,Musikprofil
EDU_udd_5896,"Cybersikkerhed, prof.bach."
EDU_udd_5897,"Koreografi, kand.2år"
EDU_udd_5898,"Performing Arts, kand.2år"
EDU_udd_5899,Kor- og ensembleledelse
EDU_udd_5900,Konservatorieuddannelse 1 (musik)
EDU_udd_5907,Konservatorieuddannelse 3 (musik)
EDU_udd_5908,"Rytmisk musik, musikpædagog"
EDU_udd_5910,Konservatorieuddannelse 2 (musik)
EDU_udd_5911,"Rytmisk musik, lydtekniker (gl)"
EDU_udd_5912,"Music management, bach."
EDU_udd_5913,"Musikledelse, kand.2år"
EDU_udd_5916,"Tidlig musik, kand.2år"
EDU_udd_5919,"Rytmisk musik, solistklasse"
EDU_udd_5920,"Musik-sang, rytmisk musikpædagog"
EDU_udd_5923,Tonemester (musik) (gl.)
EDU_udd_5927,"Musik og bevægelse/performance, bach."
EDU_udd_5928,"Musikledelse, bach."
EDU_udd_5929,"Musik og bevægelse/performance, kand."
EDU_udd_5930,"Cybersikkerhed, ing.prof.bach."
EDU_udd_5931,"Internat. virksomhedskommunik,eng.-internat.marketing, bach."
EDU_udd_5932,"Tysk erhvervssprog og europæiske studier, bach."
EDU_udd_5933,"Internat. virksomhedskommunik, eng.-europæiske studier, bach."
EDU_udd_5934,"Internat. virksomhedskommunik, fransk-europæiske studier, bach."
EDU_udd_5935,"Internat. virksomhedskommunik, spansk-europæiske studier, bach."
EDU_udd_5936,"Internat. virksomhedskommunik., tysk - kommunikation, bach."
EDU_udd_5937,"Internat. virksomhedskommunik., spansk - kommunikation, bach."
EDU_udd_5938,"Internat. virksomhedskommunik., engelsk - kommunikation, bach."
EDU_udd_5939,"Internat. virksomhedskommunik., fransk - kommunikation, bach."
EDU_udd_5940,"Engelsk og organisationskommunikation, bach."
EDU_udd_5941,"Fransk erhvervssprog kombineret una, bach."
EDU_udd_5942,"Tysk erhvervssprog kombineret una, bach."
EDU_udd_5943,"Erhvervssprog og kulturformidling, bach."
EDU_udd_5944,"Erhvervssprog og IT, bach."
EDU_udd_5945,"Erhvervssprog og pædagogik, bach."
EDU_udd_5946,"Engelsk erhvervssprog kombineret una, bach."
EDU_udd_5947,"Markedsføringsøkonomi og engelsk erhvervssprog, bach."
EDU_udd_5948,"Information Management, bach."
EDU_udd_5949,"Spansk erhvervssprog kombineret una, bach."
EDU_udd_5950,"Erhvervssprog, bach."
EDU_udd_5951,"Engelsk-fransk erhvervssprog, bach."
EDU_udd_5952,"Engelsk-italiensk erhvervssprog, bach."
EDU_udd_5953,"Engelsk-russisk erhvervssprog, bach."
EDU_udd_5954,"Engelsk-spansk erhvervssprog, bach."
EDU_udd_5955,"Engelsk-tysk erhvervssprog, bach."
EDU_udd_5956,"Fransk-italiensk erhvervssprog, bach."
EDU_udd_5957,"Fransk-spansk erhvervssprog, bach."
EDU_udd_5958,"Fransk-tysk erhvervssprog, bach."
EDU_udd_5959,"Tysk-italiensk erhvervssprog, bach."
EDU_udd_5960,"Tysk-russisk erhvervssprog, bach."
EDU_udd_5961,"Tysk-spansk erhvervssprog, bach."
EDU_udd_5962,"Business, Language and Culture, english, kand.2år"
EDU_udd_5963,"Erhvervsøkonomi-erhvervssprog, fransk, cand.negot.2år"
EDU_udd_5964,"Business, Language and Culture, german, kand.2år"
EDU_udd_5965,"Business, Language and Culture, spanish, kand.2år"
EDU_udd_5966,"Business, Language and Culture, arabic, kand.2år"
EDU_udd_5967,"Polsk, cand.negot.2år"
EDU_udd_5968,"Business, Language and Culture, chinese, kand.2år"
EDU_udd_5969,"Business, Language and Culture - International Tourism and Leisure Management, kand.2år"
EDU_udd_5970,"Internat. virksomhedskommunik., tysk-fransk, bach."
EDU_udd_5971,"Internat. virksomhedskommunik., tysk-spansk, bach."
EDU_udd_5972,"Internat. virksomhedskommunik., engelsk-fransk, bach."
EDU_udd_5973,"Internat. virksomhedskommunik., engelsk-spansk, bach."
EDU_udd_5974,"Internat. virksomhedskommunik., engelsk-tysk, bach."
EDU_udd_5975,"Internat. virksomhedskommunik., fransk-spansk, bach."
EDU_udd_5976,"International virksomhedskommunikation, engelsk, bach."
EDU_udd_5977,"International virksomhedskommunikation, fransk, bach."
EDU_udd_5978,"International virksomhedskommunikation, spansk, bach."
EDU_udd_5979,"International virksomhedskommunikation, tysk, bach."
EDU_udd_5980,"Hotelmanagement, bach.negot."
EDU_udd_5981,"Business, Language and Culture, chinese, bach."
EDU_udd_5982,"Erhvervsøkonomi-erhvervssprog, engelsk, bach.negot."
EDU_udd_5983,"Fransk, bach.negot."
EDU_udd_5984,"Erhvervsøkonomi-erhvervssprog, tysk, bach.negot."
EDU_udd_5985,"Erhvervsøkonomi-erhvervssprog, spansk, bach.negot."
EDU_udd_5986,"Erhvervsøkonomi-erhvervssprog, arabisk, bach.negot."
EDU_udd_5987,"Polsk, bach.negot."
EDU_udd_5988,"Engelsk-amerikanske studier erhvervssproglig, bach."
EDU_udd_5989,"Erhvervsøk.-erhv.spr., internat. turisme-fritidsman., bach.negot."
EDU_udd_5990,"Erhvervssprog og medie, bach."
EDU_udd_5991,"Erhvervssprog og europæiske studier, bach."
EDU_udd_5992,"International marketing erhvervssproglig, bach."
EDU_udd_5993,"Kommunikation, bach."
EDU_udd_5994,"Russisk-spansk erhvervssprog, bach."
EDU_udd_5995,Folkemusik
EDU_udd_5996,"Tidlig musik, diplom 5år"
EDU_udd_5997,"Skibsteknik og maritimt design, ing.prof.bach."
EDU_udd_5998,"Bæredygtig energiteknik, ing.prof.bach."
EDU_udd_6000,Kandidatsupplering (DPU)
EDU_udd_6001,"Samfundsvidenskab, basis (bach.) (AAU)"
EDU_udd_6002,"Teknik-naturvidenskab, basis (bach.) (AAU)"
EDU_udd_6003,"Sproglig-pædagogik, basis (bach.) (AAU)"
EDU_udd_6004,"Musisk-æstetisk, basis (bach.) (AAU)"
EDU_udd_6005,"Samfundsvidenskab, basis (kand.) (AAU)"
EDU_udd_6006,"Teknik- naturvidenskab, basis (kand.) (AAU)"
EDU_udd_6007,"Sproglig pædagogik, basis (kand.) (AAU)"
EDU_udd_6008,"Musisk-æstetisk, basis (kand.) (AAU)"
EDU_udd_6009,"Sundhedsfremme og sundhedsstrategier, kand.2år"
EDU_udd_6010,"Musikterapi, kand."
EDU_udd_6011,"Samfundsvidenskab, kand. (AAU)"
EDU_udd_6017,"Interaktionsdesign, bach."
EDU_udd_6018,"International virksomhedskommunikation, bach."
EDU_udd_6020,Kirkemusiker Orgel og Korledelse (KMOK)
EDU_udd_6021,Basislinje orgel
EDU_udd_6022,Kirkemusiker
EDU_udd_6023,Basislinje sang
EDU_udd_6024,Kirkemusiker Sang (KMS)
EDU_udd_6025,Kirkemusiker Sang og Korledelse (KSOK)
EDU_udd_6026,Eksamenslinje Klokkenist
EDU_udd_6027,Diplomlinje Klokkenist
EDU_udd_6029,"Musikterapi, kand.2år"
EDU_udd_6030,"Musikterapi, bach."
EDU_udd_6031,"Musikterapi, kand.2år"
EDU_udd_6032,"Engelsk, kand.2år"
EDU_udd_6033,"Datalogi, kand.2år"
EDU_udd_6034,"Kemi, kand.2år"
EDU_udd_6035,"Chemistry, kand.2år"
EDU_udd_6036,"Mathematics, kand.2år"
EDU_udd_6037,"Mathematics, kand.2år"
EDU_udd_6038,"Kommunikation, kand.2år"
EDU_udd_6039,"Dansk, kand.2år"
EDU_udd_6040,"European studies, bach."
EDU_udd_6041,"Filosofi, kand.2år"
EDU_udd_6042,"Historie, kand.2år"
EDU_udd_6043,"Journalistik, kand.2år"
EDU_udd_6045,"Internat. virksomhedskommunikation, spansk, bach."
EDU_udd_6046,"Internat. virksomhedskommunikation, engelsk, bach."
EDU_udd_6047,"Internat. virksomhedskommunikation, fransk, bach."
EDU_udd_6048,"Internat. virksomhedskommunikation, tysk, bach."
EDU_udd_6049,"Psykologi, kand.2år"
EDU_udd_6050,"Medialogy, bach."
EDU_udd_6051,"Digital design og interaktive teknologier, bach."
EDU_udd_6052,"Sygepleje, kand.2år"
EDU_udd_6055,"Medialogy, kand.2år"
EDU_udd_6061,Civil- og akademiingeniører una (AAU)
EDU_udd_6062,"Anlæg, civilingeniør 2år"
EDU_udd_6063,"Bygning, civilingeniør 2år (AAU)"
EDU_udd_6064,"Industri, civilingeniør 2år"
EDU_udd_6065,"Information, civilingeniør 2år"
EDU_udd_6070,"Humanistisk kombination, kand."
EDU_udd_6071,"Medialogi, bach."
EDU_udd_6072,"Visual Studies and Art Education, kand.2år"
EDU_udd_6075,"Samfundsvidenskab kombination, kand.2år"
EDU_udd_6080,"Teknisk kombination, kand. (AAU)"
EDU_udd_6083,"Datalogi-økonomi, bach."
EDU_udd_6084,"Machine learning og data science, bach."
EDU_udd_6085,"Naturvidenskab kombineret, kand. (AAU)"
EDU_udd_6100,"Politik og international forvaltning, kand.2år"
EDU_udd_6101,"Naturvidenskab, bach. (RUC)"
EDU_udd_6102,"Humanistisk, bach. (RUC)"
EDU_udd_6103,"Samfundsvidenskab, bach. (RUC)"
EDU_udd_6104,"Naturvidenskab, basis (kand.) (RUC)"
EDU_udd_6105,"Humanistisk, basis (kand.) (RUC)"
EDU_udd_6106,"Samfundsvidenskab, basis (kand.) (RUC)"
EDU_udd_6107,"Humanistisk-teknologisk, bach. (RUC)"
EDU_udd_6110,"Politik og forvaltning, kand.2år"
EDU_udd_6112,"Environmental and resource management, kand.2år"
EDU_udd_6113,"Offentlig driftsøkonomi, kand.2år (RUC)"
EDU_udd_6115,"Tek-Sam - miljøplanlægning, kand.2år"
EDU_udd_6116,"Tek-Sam - miljøplanlægning, kombination (RUC)"
EDU_udd_6118,"Globale studier, kand.2år"
EDU_udd_6119,"Global Studies, kombination (RUC)"
EDU_udd_6120,"Administrativ databehandling, kand.2år"
EDU_udd_6122,"Samfundsøkonomi, kand.2år"
EDU_udd_6125,"Performance-design, kand.2år"
EDU_udd_6127,"Medicinalbiologi, kand.2år"
EDU_udd_6128,"Miljøbiologi, kand.2år"
EDU_udd_6129,"Molekylær biologi, kand.2år (RUC)"
EDU_udd_6130,"Almen biologi, kand.2år"
EDU_udd_6137,"EU studier, kand.2år (RUC)"
EDU_udd_6140,"Psykologi, kand.2år (RUC)"
EDU_udd_6141,"Politik, kand.2år"
EDU_udd_6142,"Socialvidenskab, kand.2år"
EDU_udd_6143,"Kommunikation, kand.2år"
EDU_udd_6144,"Internationale udviklingsstudier, kand.2år"
EDU_udd_6145,"Kommunikation, kombination (RUC)"
EDU_udd_6147,"Journalistik, kand.2år (RUC)"
EDU_udd_6148,"Kultur- og sprogmødestudier, kand.2år"
EDU_udd_6150,"Virksomhedsstudier, kand.2år"
EDU_udd_6158,"Global development, kand.2år"
EDU_udd_6160,"Communication Studies, combination (RUC)"
EDU_udd_6181,"Pædagogik, grunduddannelse (kand.)"
EDU_udd_6182,"Humanistisk, grunduddannelse (kand.)"
EDU_udd_6183,"Kunstnerisk, grunduddannelse (kand.)"
EDU_udd_6184,"Samfundsvidenskab, grunduddannelse (kand.)"
EDU_udd_6185,"Naturvidenskab, grunduddannelse (kand.)"
EDU_udd_6200,"Agrobiology, kand.2år"
EDU_udd_6201,"Arkitekt, bach."
EDU_udd_6202,"Arkitekt, kand.2år"
EDU_udd_6203,"Arkitekt, bach."
EDU_udd_6204,"Arkitekt, kand.2år"
EDU_udd_6205,"Designer, bach."
EDU_udd_6206,"Designer, kand.2år"
EDU_udd_6230,"Landbrug, kand.2år"
EDU_udd_6231,"Agricultural Economics, kand.2år"
EDU_udd_6233,"Food Science and Technology, kand.2år"
EDU_udd_6235,"Levnedsmiddel, kand.2år"
EDU_udd_6237,"Havebrugsvidenskab, kand.2år"
EDU_udd_6239,"Landscape Architecture, kand.2år"
EDU_udd_6241,"Forest and Nature Management, kand.2år"
EDU_udd_6242,"Design og analyse af konstruktioner, ingeniør bach."
EDU_udd_6243,"Communication Technologies, civilingeniør 2år"
EDU_udd_6244,"Mechanical Engineering, civilingeniør 2år"
EDU_udd_6245,"Management Engineering, civilingeniør 2år"
EDU_udd_6246,"Materials and Nanotechnology, civilingeniør 2år"
EDU_udd_6247,"Structural Design and Analysis, civilingeniør 2år"
EDU_udd_6248,"Physics and Technology, civilingeniør 2år"
EDU_udd_6260,"IT una, kand.2år"
EDU_udd_6261,"IT-software, kand.2år"
EDU_udd_6262,"Digital design og kommunikation, kand.2år"
EDU_udd_6263,"Digital Innovation and Management, kand.2år"
EDU_udd_6264,"Tværfaglig IT-udvikling, kand.2år"
EDU_udd_6265,"Softwaredesign, kand.2år"
EDU_udd_6266,"Games, kand.2år"
EDU_udd_6267,"Neuroscience og neuroimaging (SDC), kand.2år"
EDU_udd_6268,"Informatik, kand.2år"
EDU_udd_6269,"Electrical Engineering, civilingeniør 2år"
EDU_udd_6270,"Electrical Engineering, kand.2år"
EDU_udd_6285,"Teknisk informationsteknologi, civilingeniør 2år"
EDU_udd_6296,"Musikterapi, fællessemester (kand.) (AAU)"
EDU_udd_6297,"Humanistisk, fællesseminar (kand.) (AAU)"
EDU_udd_6298,"Musikterapi, fællessemester (bach.)"
EDU_udd_6299,"Humanistisk, fællessemester (bach.) (AAU)"
EDU_udd_6300,"Forhistorisk arkæologi, kand."
EDU_udd_6301,"Neuroscience, kand.2år"
EDU_udd_6302,"Dansk-nordisk, kand."
EDU_udd_6303,"Dramaturgi, kand."
EDU_udd_6304,"English, kand.2år"
EDU_udd_6305,"Eskimologi, kand."
EDU_udd_6306,"Etnografi og antropologi, kand."
EDU_udd_6307,"Etnologi europæisk, kand."
EDU_udd_6308,"Filosofi, kand."
EDU_udd_6309,"Medievidenskab, kand."
EDU_udd_6310,"Finsk, kand."
EDU_udd_6311,"Nordisk folkemindevidenskab, kand."
EDU_udd_6312,"Fransk, kand."
EDU_udd_6313,"Interreligiøse islamstudier, kand.2år"
EDU_udd_6314,"Historie, kand."
EDU_udd_6315,"Informatik, kand."
EDU_udd_6316,"Idehistorie, kand."
EDU_udd_6317,"Indiansk sprog og kultur, kand."
EDU_udd_6318,"Indologi-indisk, kand."
EDU_udd_6319,"Iransk, kand."
EDU_udd_6320,"Italiensk, kand."
EDU_udd_6321,"Contemporary Middle Eastern Studies, kand.2år"
EDU_udd_6322,"Arkæologi klassisk, kand."
EDU_udd_6323,"Klassisk filologi, kand."
EDU_udd_6324,"Kunsthistorie, kand."
EDU_udd_6325,"Sprogvidenskab, kand."
EDU_udd_6326,"Litteraturhistorie, kand."
EDU_udd_6327,"Litteraturvidenskab, kand."
EDU_udd_6328,"Arkæologi middelalder, kand."
EDU_udd_6329,"Musik, kand."
EDU_udd_6330,"Nederlandsk, kand."
EDU_udd_6331,"Nygræsk, kand."
EDU_udd_6332,"Nærorientalsk oldtidskultur, kand."
EDU_udd_6334,"Portugisisk, kand."
EDU_udd_6335,"Pædagogik, kand."
EDU_udd_6336,"Religionsvidenskab, kand."
EDU_udd_6337,"Religionshistorie, kand."
EDU_udd_6338,"Rumænsk, kand."
EDU_udd_6340,"Semitisk, kand."
EDU_udd_6342,"Slavisk sprog og kultur, kand."
EDU_udd_6343,"Spansk, kand."
EDU_udd_6344,"Teatervidenskab, kand."
EDU_udd_6346,"Tysk, kand."
EDU_udd_6347,"Ungarsk, kand."
EDU_udd_6348,"Østasiatisk sprog og kultur, kand."
EDU_udd_6349,"Audiologopædi, kand."
EDU_udd_6350,"Basisforløb, åben grunduddannelse (kand.)"
EDU_udd_6351,"Historisk speciale, åben grunduddannelse (kand.)"
EDU_udd_6352,Kvinde-teknologikultur
EDU_udd_6353,"Retorik, kand."
EDU_udd_6354,"Designer, bach."
EDU_udd_6359,"Designer, kand.2år"
EDU_udd_6375,"Humanistisk, supplering 2 år"
EDU_udd_6380,"Humanistisk, sidefag"
EDU_udd_6381,"Samfundsvidenskab, sidefag"
EDU_udd_6382,"Naturvidenskab, sidefag"
EDU_udd_6383,"Pædagogik, sidefag"
EDU_udd_6384,"Musisk-æstetisk, sidefag"
EDU_udd_6393,"Pædagogik, supplering"
EDU_udd_6394,"Musisk-æstetisk, supplering"
EDU_udd_6395,"Teknisk, supplering"
EDU_udd_6396,"Naturvidenskab, supplering"
EDU_udd_6398,"Samfundsvidenskab, supplering"
EDU_udd_6399,"Humanistisk, supplering"
EDU_udd_6400,"Audiologopædi, kand.2år"
EDU_udd_6401,"Advanced migration studies, kand.2år"
EDU_udd_6402,"Sprogpsykologi, kand.2år"
EDU_udd_6405,"Dramaturgi, kand.2år"
EDU_udd_6406,"Engelsk, kand.2år"
EDU_udd_6407,"Grønlandske og arktiske studier, kand.2år"
EDU_udd_6408,"Antropologi, kand.2år"
EDU_udd_6409,"Europæisk etnologi, kand.2år"
EDU_udd_6410,"Filmvidenskab, kand.2år"
EDU_udd_6411,"Filosofi, kand.2år"
EDU_udd_6412,"Finsk, kand.2år"
EDU_udd_6413,"Maritime Archaeology, kand.2år"
EDU_udd_6414,"Folkemindevidenskab, kand.2år"
EDU_udd_6415,"Arkæologi forhistorisk, kand.2år"
EDU_udd_6416,"Fransk sprog, litteratur og kultur, kand.2år"
EDU_udd_6417,"Historie, kand.2år"
EDU_udd_6418,"Informatik, kand.2år"
EDU_udd_6419,"Idehistorie, kand.2år"
EDU_udd_6420,"Indiansk sprog og kultur, kand.2år"
EDU_udd_6421,"Indologi, kand.2år"
EDU_udd_6422,"Italiensk sprog og kultur, kand.2år"
EDU_udd_6423,"Iransk, kand.2år"
EDU_udd_6424,"Arbejdslivsstudier, kand.2år"
EDU_udd_6425,"Arkæologi klassisk, kand.2år"
EDU_udd_6426,"Klassisk filologi, kand.2år"
EDU_udd_6428,"Kunsthistorie, kand.2år"
EDU_udd_6429,"Litteraturhistorie, kand.2år"
EDU_udd_6430,"Litteraturvidenskab, kand.2år"
EDU_udd_6431,"Middelalder- og renæssancearkæologi, kand.2år"
EDU_udd_6432,"Musikvidenskab/Musik, kand.2år"
EDU_udd_6433,"Nederlandsk, kand.2år"
EDU_udd_6434,"Dansk, kand.2år"
EDU_udd_6435,"Nordisk sprog og litteratur, kand.2år"
EDU_udd_6436,"Nærorientalsk oldtidskultur, kand.2år"
EDU_udd_6437,"Portugisisk, kand.2år"
EDU_udd_6438,"Pædagogik, kand.2år"
EDU_udd_6439,"Religion studier/religionsvidenskab, kand.2år"
EDU_udd_6440,"Religionssociologi, kand.2år"
EDU_udd_6441,"Semitisk, kand.2år"
EDU_udd_6442,"Slavisk sprog og kultur, kand.2år"
EDU_udd_6443,"Spansk- og latinamerikansk sprog og kultur, kand.2år"
EDU_udd_6444,"Sprogvidenskab og lingvistik, kand.2år"
EDU_udd_6445,"Teatervidenskab og performancestudier, kand.2år"
EDU_udd_6446,"Tysk sprog, litteratur og kultur, kand.2år"
EDU_udd_6447,"Ungarsk, kand.2år"
EDU_udd_6448,"Østasiatisk sprog og kultur, kand.2år"
EDU_udd_6449,"Æstetik og kultur, kand.2år"
EDU_udd_6450,"Kultur og kulturformidling, kand.2år"
EDU_udd_6451,"Sprog og international virksomhedskommunikation, kand.2år"
EDU_udd_6452,"Multimedia arts, kand.2år"
EDU_udd_6453,"Retorik, kand.2år"
EDU_udd_6454,"Dansk og international virksomhedskommunikation, kand."
EDU_udd_6455,"Tourism, kand.2år"
EDU_udd_6456,"Kulturformidling, kand."
EDU_udd_6457,"International Studies, kand.2år"
EDU_udd_6458,"Culture, Communication and Globalization, kand.2år"
EDU_udd_6459,"Sustainable heritage management, kand.2år"
EDU_udd_6460,"Humanistisk kombination, kand.2år"
EDU_udd_6461,"Arkæologi, kand.2år"
EDU_udd_6463,"Samfundsvidenskab una, bach."
EDU_udd_6464,"Sustainable Tourism and Hospitality Management, master"
EDU_udd_6465,"Spanske- og spanskamerikanske studier (SDU), kand.2år"
EDU_udd_6466,"Spansk- og spanskamerikansk sprog, litteratur og kultur (AU), kand.2år"
EDU_udd_6467,"Spansk- og latinamerikansk sprog og kultur (AAU), kand.2år"
EDU_udd_6468,"Internationale studier, kand.2år"
EDU_udd_6469,"Environmental Engineering, civilingeniør 2år"
EDU_udd_6470,"Erhvervsøkonomi og jura, kand.2år"
EDU_udd_6471,"Erhvervsøkonomi, kand.2år"
EDU_udd_6490,"Pædagogik, bifag"
EDU_udd_6491,"Humanistisk, bifag"
EDU_udd_6492,"Kunstnerisk, bifag/sidefag"
EDU_udd_6493,"Samfundsvidenskab, bifag/sidefag"
EDU_udd_6494,"Naturvidenskab, bifag/sidefag"
EDU_udd_6495,"Naturvidenskab una, bach."
EDU_udd_6496,"Teknisk videnskab una, bach."
EDU_udd_6497,"Sundhedsvidenskab una, bach."
EDU_udd_6500,"Audiologopædi, bach."
EDU_udd_6502,"Mellemøstens sprog og samfund-Nærorientalsk arkæologi, bach."
EDU_udd_6504,"Sprogvidenskab og lingvistik, bach."
EDU_udd_6505,"Mellemøstens sprog og samfund - Assyriologi, bach."
EDU_udd_6506,"Medievidenskab, bach."
EDU_udd_6507,"Interkulturel pædagogik og dansk som andetsprog, bach."
EDU_udd_6508,"Interkulturel pædagogik og arabisk, bach."
EDU_udd_6510,"Dramaturgi, bach."
EDU_udd_6512,"Engelsk, bach."
EDU_udd_6513,"Filosofi, kand.2år"
EDU_udd_6514,"Philosophy, kand.2år"
EDU_udd_6516,"Antropologi, bach."
EDU_udd_6518,"Etnologi europæisk, bach"
EDU_udd_6520,"Film- og medievidenskab, bach."
EDU_udd_6522,"Filosofi, bach."
EDU_udd_6524,"Finsk, bach."
EDU_udd_6526,"Folkemindevidenskab, bach."
EDU_udd_6528,"Arkæologi forhistorisk, bach."
EDU_udd_6530,"Fransk sprog, litteratur og kultur, bach."
EDU_udd_6532,"Biblioteksvidenskab, it og kommunikation, bach."
EDU_udd_6534,"Historie, bach."
EDU_udd_6536,"Kommunikation og digitale medier, bach."
EDU_udd_6538,"Kommunikation og IT, bach."
EDU_udd_6540,"Idehistorie, bach."
EDU_udd_6542,"Indianske sprog og kulturer, bach."
EDU_udd_6544,"Asienstudier, Indologi, bach."
EDU_udd_6546,"Digital design med interaktionsstudier og IT, bach."
EDU_udd_6548,"Asienstudier, Indonesisk/Sydøstasienstudier, bach."
EDU_udd_6550,"Italiensk sprog og kultur, bach."
EDU_udd_6552,"Persisk, bach."
EDU_udd_6554,"Grønlandske og arktiske studier, bach."
EDU_udd_6555,"Asienstudier, Thai/Sydøstasienstudier, bach."
EDU_udd_6556,"Arkæologi klassisk, bach."
EDU_udd_6558,"Rumænsk, bach."
EDU_udd_6559,"Asienstudier, Japanstudier, bach."
EDU_udd_6560,"Klassisk filologi, bach."
EDU_udd_6561,"Asienstudier, Kinastudier, bach."
EDU_udd_6562,"Film- og medievidenskab, bach."
EDU_udd_6564,"Asienstudier, Koreastudier, bach."
