code,description
HEA_ICD10_DQ435A,Anus perinealis
HEA_ICD10_DQ435B,Anus vestibularis
HEA_ICD10_DQ436,Medfødt anal eller rektal fistel
HEA_ICD10_DQ436A,Medfødt anal fistel
HEA_ICD10_DQ436B,Medfødt rektal fistel
HEA_ICD10_DQ437,Cloaca persistens
HEA_ICD10_DQ437A,Cloaca UNS
HEA_ICD10_DQ438,Anden medfødt misdannelse i mave-tarm-kanalen
HEA_ICD10_DQ438A,Medfødt blind loop-syndrom
HEA_ICD10_DQ438B,Caecum mobile
HEA_ICD10_DQ438C,Medfødt colondivertikulitis
HEA_ICD10_DQ438D,Medfødt colondivertikel
HEA_ICD10_DQ438E,Medfødt divertikel i duodenum
HEA_ICD10_DQ438F,Medfødt divertikel i tyndtarm
HEA_ICD10_DQ438G,Colon elongatum
HEA_ICD10_DQ438H,Duplikation af anus
HEA_ICD10_DQ438I,Duplikation af appendiks
HEA_ICD10_DQ438J,Medfødt hypoplasi af tarm UNS
HEA_ICD10_DQ438K,Medfødt anorektal misdannelse UNS
HEA_ICD10_DQ438L,Medfødt misdannelse af appendiks UNS
HEA_ICD10_DQ438M,Medfødt misdannelse af tyktarm UNS
HEA_ICD10_DQ438N,Medfødt misdannelse af rektum UNS
HEA_ICD10_DQ438O,Megaloappendiks
HEA_ICD10_DQ438P,Megaloduodenum
HEA_ICD10_DQ438Q,Mikrocolon
HEA_ICD10_DQ438R,Transpositio appendicis
HEA_ICD10_DQ438S,Transpositio coli
HEA_ICD10_DQ438T,Transpositio intestini tenuis
HEA_ICD10_DQ439,Medfødt misdannelse i mave-tarm-kanalen UNS
HEA_ICD10_DQ44,"Medfødte misdannelser i galdeblære, galdegange og lever"
HEA_ICD10_DQ440,"Agenesi, aplasi eller hypoplasi af galdeblære"
HEA_ICD10_DQ440A,Agenesi af galdeblære
HEA_ICD10_DQ440B,Aplasi af galdeblære
HEA_ICD10_DQ440C,Hypoplasi af galdeblære
HEA_ICD10_DQ441,Anden medfødt misdannelse i galdeblære
HEA_ICD10_DQ441A,Duplikation af galdeblære
HEA_ICD10_DQ441B,Intrahepatisk galdeblære
HEA_ICD10_DQ441C,Medfødt misdannelse i galdeblære UNS
HEA_ICD10_DQ442,Atresi af galdegang
HEA_ICD10_DQ442A,Aplasi af galdegang
HEA_ICD10_DQ443,Medfødt stenose eller striktur af galdegang
HEA_ICD10_DQ443A,Medfødt tillukning af galdeveje UNS
HEA_ICD10_DQ443B,Medfødt stenose af galdegang
HEA_ICD10_DQ443C,Medfødt stenose af ductus choledochus
HEA_ICD10_DQ443D,Medfødt stenose af galdeveje UNS
HEA_ICD10_DQ443E,Medfødt striktur af galdegang
HEA_ICD10_DQ444,Koledokuscyste
HEA_ICD10_DQ444A,Carolis sygdom
HEA_ICD10_DQ445,Anden medfødt misdannelse i galdegang
HEA_ICD10_DQ445A,Medfødt deformitet i galdegang
HEA_ICD10_DQ445B,Ductus hepaticus accessorius
HEA_ICD10_DQ445C,Duplikation af galdegang
HEA_ICD10_DQ445D,Duplikation af ductus cysticus
HEA_ICD10_DQ445E,Medfødt misdannelse i galdegang UNS
HEA_ICD10_DQ445F,Medfødt misdannelse af ductus hepaticus
HEA_ICD10_DQ446,Medfødt cystelever
HEA_ICD10_DQ447,Anden medfødt misdannelse i lever
HEA_ICD10_DQ447A,Agenesi af lever
HEA_ICD10_DQ447B,Alagilles syndrom
HEA_ICD10_DQ447C,Duplikation af lever
HEA_ICD10_DQ447D,Hepar accessorium
HEA_ICD10_DQ447E,Medfødt leverforstørrelse
HEA_ICD10_DQ447F,Medfødt hypoplasi af lever
HEA_ICD10_DQ447G,Medfødt misdannelse i lever UNS
HEA_ICD10_DQ45,Andre medfødte misdannelser i fordøjelsesorganer
HEA_ICD10_DQ450,"Agenesi, aplasi og hypoplasi af pancreas"
HEA_ICD10_DQ450A,Agenesi af pancreas
HEA_ICD10_DQ450B,Aplasi af pancreas
HEA_ICD10_DQ450C,Medfødt hypoplasi af pancreas
HEA_ICD10_DQ451,Pancreas annulare
HEA_ICD10_DQ452,Medfødt pancreascyste
HEA_ICD10_DQ453,Anden medfødt misdannelse af pancreas eller ductus pancreatis
HEA_ICD10_DQ453A,Duplikation af pancreas
HEA_ICD10_DQ453B,Medfødt misdannelse i ductus pancreatis UNS
HEA_ICD10_DQ453C,Medfødt misdannelse i pancreas UNS
HEA_ICD10_DQ453D,Pancreas accessorium
HEA_ICD10_DQ458,Anden medfødt misdannelse i fordøjelsesorganer
HEA_ICD10_DQ458A,Agenesi i fordøjelseskanal UNS
HEA_ICD10_DQ458B,Medfødt omentcyste
HEA_ICD10_DQ458C,Duplicatio organorum digestionis UNS
HEA_ICD10_DQ458D,Medfødt malposition i fordøjelseskanal UNS
HEA_ICD10_DQ459,Medfødt misdannelse i fordøjelsessystem UNS
HEA_ICD10_DQ50,"Medfødte misdannelser i æggestokke, æggeledere og livmoderens ligamenter"
HEA_ICD10_DQ500,Agenesi af æggestok
HEA_ICD10_DQ500A,Aplasi af æggestok
HEA_ICD10_DQ501,Medfødt ovariecyste
HEA_ICD10_DQ502,Medfødt ovarietorsion
HEA_ICD10_DQ503,Anden medfødt misdannelse af æggestok
HEA_ICD10_DQ503A,Medfødt hypoplasi af æggestok
HEA_ICD10_DQ503B,Ovarium accessorium
HEA_ICD10_DQ503C,Medfødt misdannelse af æggestok UNS
HEA_ICD10_DQ504,Medfødt cyste i æggeleder
HEA_ICD10_DQ505,Parovarialcyste
HEA_ICD10_DQ505A,Torsio cystis parovarialis
HEA_ICD10_DQ506,Anden medfødt misdannelse af æggeleder eller ligamentum latum uteri
HEA_ICD10_DQ506A,Agenesi af æggeleder
HEA_ICD10_DQ506B,Aplasi af æggeleder
HEA_ICD10_DQ506C,Medfødt atresi af æggeleder
HEA_ICD10_DQ506D,Duplicatio salpingis
HEA_ICD10_DQ506E,Medfødt hypoplasi af æggeleder
HEA_ICD10_DQ506F,Medfødt misdannelse af ligamentum latum uteri
HEA_ICD10_DQ506G,Medfødt misdannelse af æggeleder UNS
HEA_ICD10_DQ51,Medfødte misdannelser i livmoder og livmoderhals
HEA_ICD10_DQ510,Agenesi eller aplasi af livmoder
HEA_ICD10_DQ510A,Agenesi af livmoder
HEA_ICD10_DQ510B,Aplasi af livmoder
HEA_ICD10_DQ511,Duplikation af livmoder med duplikation af livmoderhals og vagina
HEA_ICD10_DQ512,Anden duplikation af livmoder
HEA_ICD10_DQ512A,Uterus accessorius
HEA_ICD10_DQ512B,Uterus bipartitus
HEA_ICD10_DQ513,Uterus bicornis
HEA_ICD10_DQ514,Uterus unicornis
HEA_ICD10_DQ515,Agenesi eller aplasi af livmoderhals
HEA_ICD10_DQ515A,Agenesi af livmoderhals
HEA_ICD10_DQ515B,Aplasi af livmoderhals
HEA_ICD10_DQ516,Medfødt cyste i livmoderhals
HEA_ICD10_DQ517,Medfødt uterointestinal eller uterourinal fistel
HEA_ICD10_DQ517A,Medfødt rektouterin fistel
HEA_ICD10_DQ517B,Medfødt uteroabdominal fistel
HEA_ICD10_DQ517C,Medfødt uterointestinal fistel
HEA_ICD10_DQ517D,Medfødt vesikouterin fistel
HEA_ICD10_DQ518,Anden medfødt misdannelse i livmoder eller livmoderhals
HEA_ICD10_DQ518A,Medfødte cervikovaginale sammenvoksninger
HEA_ICD10_DQ518B,Atresi af livmoderhals
HEA_ICD10_DQ518C,Atresi af livmoder
HEA_ICD10_DQ518D,Cervix uteri imperforata
HEA_ICD10_DQ518F,Elongatio cervicis uteri
HEA_ICD10_DQ518G,Medfødt hypoplasi af livmoderhals
HEA_ICD10_DQ518H,Medfødt hypoplasi af livmoder
HEA_ICD10_DQ518J,Medfødt prolaps af livmoderhals
HEA_ICD10_DQ518K,Uterus septus
HEA_ICD10_DQ519,Medfødt misdannelse i livmoder eller livmoderhals UNS
HEA_ICD10_DQ52,Andre medfødte misdannelser i kvindelige kønsorganer
HEA_ICD10_DQ520,Agenesi af vagina
HEA_ICD10_DQ520A,Aplasi af vagina
HEA_ICD10_DQ521,Duplikation af vagina
HEA_ICD10_DQ522,Medfødt rektovaginal fistel
HEA_ICD10_DQ523,Hymen imperforatum
HEA_ICD10_DQ524,Anden medfødt misdannelse i vagina
HEA_ICD10_DQ524A,Medfødt cyste i vagina
HEA_ICD10_DQ524B,Medfødt enterovaginal fistel
HEA_ICD10_DQ524C,Medfødt hypoplasi af vagina
HEA_ICD10_DQ524D,Medfødt misdannelse i vagina UNS
HEA_ICD10_DQ524E,Medfødt stenose i vagina
HEA_ICD10_DQ524F,Vagina imperforata
HEA_ICD10_DQ525,Fusio labiarum vulvae
HEA_ICD10_DQ526,Medfødt misdannelse af klitoris
HEA_ICD10_DQ526A,Aplasi af klitoris
HEA_ICD10_DQ526B,Medfødt hypertrofi af klitoris
HEA_ICD10_DQ526C,Medfødt hypotrofi af klitoris
HEA_ICD10_DQ527,Anden medfødt misdannelse af vulva
HEA_ICD10_DQ527A,Agenesi af vulva
HEA_ICD10_DQ527B,Medfødt cyste i vulva
HEA_ICD10_DQ527C,Medfødt vulvorektal fistel
HEA_ICD10_DQ527D,Medfødt misdannelse i vulva UNS
HEA_ICD10_DQ528,Anden medfødt misdannelse i kvindeligt kønsorgan
HEA_ICD10_DQ528A,Sinus urogenitalis hos kvinde
HEA_ICD10_DQ529,Medfødt misdannelse i kvindeligt kønsorgan UNS
HEA_ICD10_DQ53,Manglende nedsynkning af testikler
HEA_ICD10_DQ530,Ektopisk testikel
HEA_ICD10_DQ530A,Dobbeltsidig ektopisk testikel
HEA_ICD10_DQ530B,Enkeltsidig ektopisk testikel
HEA_ICD10_DQ531,Enkeltsidig testikelretention
HEA_ICD10_DQ531A,Enkeltsidig ikke-palpabel testikel
HEA_ICD10_DQ532,Dobbeltsidig testikelretention
HEA_ICD10_DQ532A,Dobbeltsidig ikke-palpabel testikel
HEA_ICD10_DQ539,Testikelretention UNS
HEA_ICD10_DQ54,Hypospadi
HEA_ICD10_DQ540,Hypospadi på glans penis
HEA_ICD10_DQ540A,Hypospadia coronalis
HEA_ICD10_DQ541,Hypospadi på corpus penis
HEA_ICD10_DQ542,Penoskrotal hypospadi
HEA_ICD10_DQ543,Perineal hypospadi
HEA_ICD10_DQ544,Penis arcuatus
HEA_ICD10_DQ548,Anden hypospadi
HEA_ICD10_DQ549,Hypospadi UNS
HEA_ICD10_DQ55,Andre medfødte misdannelser i mandlige kønsorganer
HEA_ICD10_DQ550,Agenesi eller aplasi af testikel
HEA_ICD10_DQ550A,Agenesi af testikel
HEA_ICD10_DQ550B,Aplasi af testikel
HEA_ICD10_DQ550C,Monorkisme
HEA_ICD10_DQ551,Hypoplasi af testikel eller scrotum
HEA_ICD10_DQ551A,Fusio testis
HEA_ICD10_DQ551B,Hypoplasi af scrotum
HEA_ICD10_DQ551C,Hypoplasi af testikel
HEA_ICD10_DQ552,Anden medfødt misdannelse af testikel eller scrotum
HEA_ICD10_DQ552A,Testisinversion
HEA_ICD10_DQ552B,Medfødt misdannelse af scrotum UNS
HEA_ICD10_DQ552C,Medfødt misdannelse af testikel UNS
HEA_ICD10_DQ552D,Polyorkisme
HEA_ICD10_DQ552E,Testis migrans
HEA_ICD10_DQ552F,Retraktil testis
HEA_ICD10_DQ553,Atresi af ductus deferens
HEA_ICD10_DQ554,"Anden medfødt misdannelse af ductus deferens, epididymis, vesicula seminalis eller prostata"
HEA_ICD10_DQ554A,Agenesi af funiculus spermaticus
HEA_ICD10_DQ554B,Agenesi af prostata
HEA_ICD10_DQ554C,Aplasi af funiculus spermaticus
HEA_ICD10_DQ554D,Aplasi af prostata
HEA_ICD10_DQ554E,Aplasi af ductus deferens
HEA_ICD10_DQ554F,Aplasi af vesicula seminalis
HEA_ICD10_DQ554G,Duplikation af ductus deferens
HEA_ICD10_DQ554H,Medfødt misdannelse af epididymidis UNS
HEA_ICD10_DQ554I,Medfødt misdannelse af prostata UNS
HEA_ICD10_DQ554J,Medfødt misdannelse af ductus deferens UNS
HEA_ICD10_DQ554K,Medfødt misdannelse af vesicula seminalis UNS
HEA_ICD10_DQ555,Agenesi eller aplasi af penis
HEA_ICD10_DQ555A,Agenesi af penis
HEA_ICD10_DQ555B,Aplasi af penis
HEA_ICD10_DQ556,Anden medfødt misdannelse af penis
HEA_ICD10_DQ556A,Atresi af penis
HEA_ICD10_DQ556B,Duplikation af penis
HEA_ICD10_DQ556C,Medfødt hypoplasi af penis
HEA_ICD10_DQ556D,Penis occultus
HEA_ICD10_DQ556E,Penoskrotal fusion eller transposition
HEA_ICD10_DQ558,Anden medfødt misdannelse af mandligt kønsorgan
HEA_ICD10_DQ558A,Sinus urogenitalis hos mand
HEA_ICD10_DQ559,Medfødt misdannelse i mandligt kønsorgan UNS
HEA_ICD10_DQ56,Interseksualitet og pseudohermafroditisme
HEA_ICD10_DQ560,Hermafroditisme IKA
HEA_ICD10_DQ560A,Ovotestis
HEA_ICD10_DQ561,Mandlig pseudohermafroditisme IKA
HEA_ICD10_DQ561A,Mandlig pseudohermafroditisme UNS
HEA_ICD10_DQ562,Kvindelig pseudohermafroditisme IKA
HEA_ICD10_DQ562B,Kvindelig pseudohermafroditisme UNS
HEA_ICD10_DQ563,Pseudohermafroditisme UNS
HEA_ICD10_DQ564,Ubestemmeligt køn UNS
HEA_ICD10_DQ60,Helt og delvist manglende nyre
HEA_ICD10_DQ600,Enkeltsidig nyreagenesi
HEA_ICD10_DQ600A,Enkeltsidig nyreaplasi
HEA_ICD10_DQ601,Dobbeltsidig nyreagenesi
HEA_ICD10_DQ601A,Dobbeltsidig nyreaplasi
HEA_ICD10_DQ602,Nyreagenesi UNS
HEA_ICD10_DQ602A,Nyreaplasi UNS
HEA_ICD10_DQ603,Enkeltsidig nyrehypoplasi
HEA_ICD10_DQ604,Dobbeltsidig nyrehypoplasi
HEA_ICD10_DQ605,Nyrehypoplasi UNS
HEA_ICD10_DQ606,Potters syndrom
HEA_ICD10_DQ61,Cystenyre
HEA_ICD10_DQ610,Medfødt nyrecyste
HEA_ICD10_DQ610A,Enkeltsidig nyrecyste
HEA_ICD10_DQ610B,Dobbeltsidig nyrecyste
HEA_ICD10_DQ611,Polycystisk nyresygdom med autosomal recessiv arvegang
HEA_ICD10_DQ612,Polycystisk nyresygdom med autosomal dominant arvegang
HEA_ICD10_DQ613,Polycystisk nyresygdom UNS
HEA_ICD10_DQ614,Cystisk renal dysplasi
HEA_ICD10_DQ615,Medullær svampenyre
HEA_ICD10_DQ618,Anden form for cystenyre
HEA_ICD10_DQ618A,Polycystisk lever- og nyresygdom
HEA_ICD10_DQ618B,Fibrocystisk nyre
HEA_ICD10_DQ619,Cystenyre UNS
HEA_ICD10_DQ619A,Meckel-Grubers syndrom
HEA_ICD10_DQ62,Medfødte afløbshindringer i nyrebækken og medfødte misdannelser i urinleder
HEA_ICD10_DQ620,Medfødt hydronefrose
HEA_ICD10_DQ620A,Enkeltsidig medfødt hydronefrose
HEA_ICD10_DQ620B,Dobbeltsidig medfødt hydronefrose
HEA_ICD10_DQ621,Medfødt atresi eller stenose af urinleder
HEA_ICD10_DQ621A,Atresi af urinleder
HEA_ICD10_DQ621B,Medfødt stenose af urinleder
HEA_ICD10_DQ621C,Stenosis congenita ureteris juxtapelvina
HEA_ICD10_DQ621D,Stenosis congenita ureteris juxtavesicalis
HEA_ICD10_DQ622,Medfødt dilatation af urinleder
HEA_ICD10_DQ623,Anden medfødt afløbshindring i nyrebækken eller urinleder
HEA_ICD10_DQ623A,Medfødt ureterocele
HEA_ICD10_DQ623B,Valvula ureteris
HEA_ICD10_DQ624,Agenesi af urinleder
HEA_ICD10_DQ624A,Aplasi af urinleder
HEA_ICD10_DQ625,Duplikation af urinleder
HEA_ICD10_DQ625A,Ureter accessorius
HEA_ICD10_DQ626,Malpositio ureteris
HEA_ICD10_DQ626A,Ektopisk urinleder
HEA_ICD10_DQ627,Medfødt vesikoureterorenal refluks
HEA_ICD10_DQ628,Anden medfødt misdannelse i urinleder
HEA_ICD10_DQ628A,Medfødt ureterdivertikel
HEA_ICD10_DQ628B,Medfødt ureterovaginal fistel
HEA_ICD10_DQ628C,Medfødt misdannelse i urinleder UNS
HEA_ICD10_DQ63,Andre medfødte misdannelser i nyre
HEA_ICD10_DQ630,Ren accessorius
HEA_ICD10_DQ631,"Lobuleret nyre, kagenyre eller hesteskonyre"
HEA_ICD10_DQ631A,Hesteskonyre
HEA_ICD10_DQ631B,Lobuleret nyre
HEA_ICD10_DQ632,Ektopisk nyre
HEA_ICD10_DQ632A,Malrotatio renis
HEA_ICD10_DQ633,Nyrehyperplasi
HEA_ICD10_DQ638,Anden medfødt nyremisdannelse
HEA_ICD10_DQ638A,Medfødt nyresten
HEA_ICD10_DQ638B,Dobbelt nyrebækken
HEA_ICD10_DQ638C,Ptosis renis congenita
HEA_ICD10_DQ638D,Medfødt calyxdivertikel
HEA_ICD10_DQ638E,Ren mobilis congenita
HEA_ICD10_DQ639,Medfødt misdannelse i nyre UNS
HEA_ICD10_DQ64,Andre medfødte misdannelser i urinveje
HEA_ICD10_DQ640,Epispadi
HEA_ICD10_DQ641,Ektropisk urinblære
HEA_ICD10_DQ642,Valvula urethrae posterior congenita
HEA_ICD10_DQ643,Anden atresi eller medfødt stenose i urinrør eller blærehals
HEA_ICD10_DQ643A,Blærehalsatresi
HEA_ICD10_DQ643B,Atresi af urinrør
HEA_ICD10_DQ643C,Medfødt stenose i blærehals
HEA_ICD10_DQ643D,Stenosis congenita meatus urethrae
HEA_ICD10_DQ643E,Stenosis congenita orificii vesicourethralis
HEA_ICD10_DQ643F,Medfødt stenose af urinrør
HEA_ICD10_DQ644,Medfødt misdannelse af urachus
HEA_ICD10_DQ644A,Medfødt urachuscyste
HEA_ICD10_DQ644B,Medfødt urachusfistel
HEA_ICD10_DQ644C,Urachusprolaps
HEA_ICD10_DQ644D,Urachus persistens
HEA_ICD10_DQ645,Agenesi eller aplasi af urinblære og urinrør
HEA_ICD10_DQ645A,Agenesi af urinrør
HEA_ICD10_DQ645B,Agenesi af urinblære
HEA_ICD10_DQ645C,Aplasi af urinrør
HEA_ICD10_DQ645D,Aplasi af urinblære
HEA_ICD10_DQ646,Medfødt blæredivertikel
HEA_ICD10_DQ647,Anden medfødt misdannelse af urinblære og urinrør
HEA_ICD10_DQ647A,Medfødt uretraldivertikel
HEA_ICD10_DQ647B,Duplikation af urinblære
HEA_ICD10_DQ647C,Medfødt rektouretral fistel
HEA_ICD10_DQ647D,Medfødt uretrovaginal fistel
HEA_ICD10_DQ647E,Medfødt uretralfistel
HEA_ICD10_DQ647G,Medfødt vesikorektal fistel
HEA_ICD10_DQ647H,Hernia vesicae urinariae congenita
HEA_ICD10_DQ647I,Kvindelig hypospadi
HEA_ICD10_DQ647J,Medfødt misdannelse af urinrør UNS
HEA_ICD10_DQ647K,Medfødt misdannelse af urinblære UNS
HEA_ICD10_DQ647L,Medfødt uretralprolaps
HEA_ICD10_DQ647M,Medfødt prolaps af urinblære
HEA_ICD10_DQ647N,Dobbelt urinrør
HEA_ICD10_DQ648,Anden medfødt misdannelse i urinveje
HEA_ICD10_DQ648A,Medfødt anuri
HEA_ICD10_DQ648B,Medfødt hydroureter
HEA_ICD10_DQ649,Medfødt misdannelse i urinveje UNS
HEA_ICD10_DQ65,Medfødte misdannelser i hofte
HEA_ICD10_DQ650,Medfødt enkeltsidig hofteluksation
HEA_ICD10_DQ651,Medfødt dobbeltsidig hofteluksation
HEA_ICD10_DQ652,Medfødt hofteluksation UNS
HEA_ICD10_DQ653,Medfødt enkeltsidig subluksation i hofte
HEA_ICD10_DQ654,Medfødt dobbeltsidig subluksation i hofterne
HEA_ICD10_DQ655,Medfødt subluksation i hofte UNS
HEA_ICD10_DQ656,Instabilt hofteled
HEA_ICD10_DQ658,Anden medfødt misdannelse i hofte
HEA_ICD10_DQ658A,Medfødt anteversion af collum femoris
HEA_ICD10_DQ658B,Coxa valga congenita
HEA_ICD10_DQ658C,Coxa vara congenita
HEA_ICD10_DQ658D,Medfødt dislokation af hofteled
HEA_ICD10_DQ658E,Dysplasia acetabuli congenita
HEA_ICD10_DQ658F,Hofteledsdysplasi
HEA_ICD10_DQ659,Medfødt misdannelse i hofte UNS
HEA_ICD10_DQ66,Medfødte misdannelser i fod
HEA_ICD10_DQ660,Talipes equinovarus
HEA_ICD10_DQ661,Talipes calcaneovarus
HEA_ICD10_DQ662,Metatarsus varus
HEA_ICD10_DQ663,Anden medfødt varusdeformitet i fod
HEA_ICD10_DQ663A,Hallux varus congenitus
HEA_ICD10_DQ663B,Klumpfod UNS
HEA_ICD10_DQ664,Talipes calcaneovalgus
HEA_ICD10_DQ665,Medfødt platfod
HEA_ICD10_DQ666,Anden medfødt valgusdeformitet i fod
HEA_ICD10_DQ666A,Hallux valgus congenitus
HEA_ICD10_DQ666B,Metatarsus valgus
HEA_ICD10_DQ666C,Pes equinovalgus
HEA_ICD10_DQ666D,Pes planovalgus
HEA_ICD10_DQ666E,Platfod UNS
HEA_ICD10_DQ667,Hulfod
HEA_ICD10_DQ668,Anden medfødt misdannelse i fod
HEA_ICD10_DQ668A,Coalitio tarsalis
HEA_ICD10_DQ668B,Medfødt hammertå
HEA_ICD10_DQ668C,Hallux flexus congenitus
HEA_ICD10_DQ668D,Hallux rigidus congenitus
HEA_ICD10_DQ668E,Megalodactylia digiti pedis
HEA_ICD10_DQ668F,Pes calcaneus
HEA_ICD10_DQ668G,Talipes asymmetricus
HEA_ICD10_DQ668H,Hælfod UNS
HEA_ICD10_DQ668I,Talus verticalis
HEA_ICD10_DQ669,Medfødt misdannelse i fod UNS
HEA_ICD10_DQ67,"Medfødte misdannelser i knogler og muskler i hoved, ansigt, rygsøjle og brystkasse"
HEA_ICD10_DQ670,Asymmetrisk ansigt
HEA_ICD10_DQ671,Compressio faciei
HEA_ICD10_DQ672,Dolikocefali
HEA_ICD10_DQ673,Plagiocefali
HEA_ICD10_DQ674,"Anden medfødt misdannelse i kranie, ansigt eller kæbe"
HEA_ICD10_DQ674A,Atrophia hemifaciei
HEA_ICD10_DQ674B,Depressio cranii congenita
HEA_ICD10_DQ674C,Medfødt deviation af næseseptum
HEA_ICD10_DQ674D,Halvsidig hypertrofi af kranie
HEA_ICD10_DQ674E,Halvsidig hypertrofi af ansigt
HEA_ICD10_DQ674F,Skafocefali
HEA_ICD10_DQ675,Medfødt deformitet af rygsøjle
HEA_ICD10_DQ675A,Medfødt kyfoskoliose UNS
HEA_ICD10_DQ675B,Medfødt postural skoliose
HEA_ICD10_DQ675C,Medfødt skoliose UNS
HEA_ICD10_DQ676,Tragtbryst
HEA_ICD10_DQ677,Fuglebryst
HEA_ICD10_DQ678,Anden medfødt misdannelse i brystkassens muskler eller skelet
HEA_ICD10_DQ678A,Medfødt misdannelse i brystkasse UNS
HEA_ICD10_DQ68,Andre medfødte misdannelser i muskler og knogler
HEA_ICD10_DQ680,Medfødt misdannelse af musculus sternocleidomastoideus
HEA_ICD10_DQ680A,Medfødt tortikollis
HEA_ICD10_DQ681,Medfødt misdannelse i hånd
HEA_ICD10_DQ681A,Medfødt springfinger
HEA_ICD10_DQ681B,Manus valga
HEA_ICD10_DQ681C,Manus vara
HEA_ICD10_DQ681D,Medfødt spadelignende hånd
HEA_ICD10_DQ681E,Medfødte trommestikfingre
HEA_ICD10_DQ682,Medfødt knædeformitet
HEA_ICD10_DQ682A,Genu recurvatum congenitum
HEA_ICD10_DQ682B,Medfødt knæluksation
HEA_ICD10_DQ683,Curvatura corporis femoris congenita
HEA_ICD10_DQ684,Curvatura tibiae et fibulae congenita
HEA_ICD10_DQ684A,Curvatura fibulae congenita
HEA_ICD10_DQ684B,Curvatura tibiae congenita
HEA_ICD10_DQ685,Medfødt abnorm krumning af lang rørknogle i underekstremitet UNS
HEA_ICD10_DQ688,Anden medfødt misdannelse i muskel eller knogle
HEA_ICD10_DQ688A,Cubitus valgus congenitus
HEA_ICD10_DQ688B,Cubitus varus congenitus
HEA_ICD10_DQ688C,Elevatio scapulae congenita
HEA_ICD10_DQ688D,Medfødt luksation i albueled
HEA_ICD10_DQ688E,Medfødt luksation i skulderled
HEA_ICD10_DQ688F,Medfødt misdannelse i underarm
HEA_ICD10_DQ688G,Medfødt misdannelse i clavicula
HEA_ICD10_DQ688H,Medfødt misdannelse i albueled
HEA_ICD10_DQ688I,Medfødt misdannelse i skulderblad
HEA_ICD10_DQ688J,Scapula alata congenita
HEA_ICD10_DQ69,Overtallige fingre og tæer
HEA_ICD10_DQ690,Overtallig finger
HEA_ICD10_DQ691,Overtallig tommelfinger
HEA_ICD10_DQ692,Overtallig tå
HEA_ICD10_DQ692A,Overtallig storetå
HEA_ICD10_DQ699,Polydaktyli UNS
HEA_ICD10_DQ70,Sammenvoksning af fingre og tæer
HEA_ICD10_DQ700,Komplet syndaktyli i hånd med synostose
HEA_ICD10_DQ701,Simpel syndaktyli i hånd uden synostose
HEA_ICD10_DQ702,Komplet syndaktyli i fod med synostose
HEA_ICD10_DQ703,Simpel syndaktyli i fod uden synostose
HEA_ICD10_DQ704,Polysyndaktyli
HEA_ICD10_DQ704A,Polysyndaktyli på hånd
HEA_ICD10_DQ704B,Polysyndaktyli på fod
HEA_ICD10_DQ709,Syndaktyli UNS
HEA_ICD10_DQ71,Mangelfuld udvikling af overekstremitet
HEA_ICD10_DQ710,Ameli af overekstremitet
HEA_ICD10_DQ710A,Amputatio congenita extremitatis superioris
HEA_ICD10_DQ710B,Aplasi af overekstremitet
HEA_ICD10_DQ711,Fokomeli af overekstremitet
HEA_ICD10_DQ712,Aplasi af både underarm og hånd
HEA_ICD10_DQ713,Aplasi af hånd eller fingre
HEA_ICD10_DQ713A,Aplasi af fingre
HEA_ICD10_DQ713A1,Aplasi af tommelfinger
HEA_ICD10_DQ713B,Aplasi af hånd
HEA_ICD10_DQ714,Longitudinel reduktionsdefekt af radius
HEA_ICD10_DQ715,Longitudinel reduktionsdefekt af ulna
HEA_ICD10_DQ716,Medfødt klohånd
HEA_ICD10_DQ718,Anden medfødt mangelfuld udvikling af overekstremitet
HEA_ICD10_DQ718A,Anisomelia congenita extremitatis superioris
HEA_ICD10_DQ718D,Aplasi af radius
HEA_ICD10_DQ718E,Aplasi af ulna
HEA_ICD10_DQ718F,Medfødt forkortning af overekstremitet
HEA_ICD10_DQ718G,Ektrodaktyli på overekstremitet
HEA_ICD10_DQ718H,Medfødt hypoplasi af radius
HEA_ICD10_DQ718I,Medfødt hypoplasi af ulna
HEA_ICD10_DQ718J,Micromelia extremitatis superioris
HEA_ICD10_DQ718K,Aplasi af underarm UNS
HEA_ICD10_DQ718L,Reductio humero
HEA_ICD10_DQ719,Medfødt mangelfuld udvikling af overekstremitet UNS
HEA_ICD10_DQ72,Mangelfuld udvikling af underekstremitet
HEA_ICD10_DQ720,Ameli af underekstremitet
HEA_ICD10_DQ720A,Amputatio congenita extremitatis inferioris
HEA_ICD10_DQ720B,Aplasi af underekstremitet
HEA_ICD10_DQ721,Fokomeli af underekstremitet
HEA_ICD10_DQ722,Aplasi af både underben og fod
HEA_ICD10_DQ723,Aplasi af fod eller tæer
HEA_ICD10_DQ723A,Aplasi af fod
HEA_ICD10_DQ724,Longitudinel reduktionsdefekt af femur
HEA_ICD10_DQ725,Longitudinel reduktionsdefekt af tibia
HEA_ICD10_DQ726,Longitudinel reduktionsdefekt af fibula
HEA_ICD10_DQ727,Splitfod
HEA_ICD10_DQ728,Anden medfødt mangelfuld udvikling af underekstremitet
HEA_ICD10_DQ728A,Anisomelia congenita extremitatis inferioris
HEA_ICD10_DQ728B,Aplasi af fibula
HEA_ICD10_DQ728C,Aplasi af storetå
HEA_ICD10_DQ728D,Aplasi af tåknogle
