code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_ICD10_DL650,HEA,ICD10,DL650,Effluvium capillorum telogenes,Effluvium capillorum telogenes,,,Telogen effluvium,Telogen effluvium,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL65,category,868,699,7.7e-05,,
HEA_ICD10_DN943,HEA,ICD10,DN943,Præmenstruelt syndrom,Præmenstruelt syndrom,,,Premenstrual tension syndrome,Premenstrual tension syndrome,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN94,category,981,518,5.7e-05,,
HEA_ICD10_DH932B,HEA,ICD10,DH932B,Hyperacusis,Hyperacusis,,,Other abnormal auditory perceptions,"Other disorders of ear, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH932,subcategory,1900,955,0.000106,,
HEA_ICD10_DG731,HEA,ICD10,DG731,Lambert-Eatons syndrom,Lambert-Eatons syndrom,,,Lambert-Eaton syndrome C00-D48,Lambert-Eaton syndrome C00-D48,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG73,category,396,65,7e-06,,
HEA_ICD10_DQ112,HEA,ICD10,DQ112,Mikroftalmi,Mikroftalmi,,,Microphthalmos,Microphthalmos,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ11,category,1221,371,4.1e-05,,
HEA_ICD10_DQ870I,HEA,ICD10,DQ870I,Pierre Robins syndrom,Pierre Robins syndrom,,,Pierre Robin syndrome,Other specified congenital malformation syndromes affecting multiple systems,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ870,subcategory,826,140,1.6e-05,,
HEA_ICD10_DE031C,HEA,ICD10,DE031C,Medfødt hypothyroidisme UNS,Medfødt hypothyroidisme UNS,,,Congenital hypothyroidism NOS,Other hypothyroidism,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE031,subcategory,3551,447,5e-05,,
HEA_ICD10_DD600,HEA,ICD10,DD600,Kronisk erhvervet pure red cell aplasi,Kronisk erhvervet pure red cell aplasi,,,Chronic acquired pure red cell aplasia,Chronic acquired pure red cell aplasia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD60,category,620,147,1.6e-05,,
HEA_ICD10_DK752,HEA,ICD10,DK752,Reaktiv hepatitis UNS,Reaktiv hepatitis UNS,,,Nonspecific reactive hepatitis,Nonspecific reactive hepatitis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK75,category,1390,979,0.000108,,
HEA_ICD10_DN412,HEA,ICD10,DN412,Prostataabsces,Prostataabsces,,,Abscess of prostate,Abscess of prostate,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN41,category,1159,602,6.7e-05,,
HEA_ICD10_DK075B,HEA,ICD10,DK075B,Constrictio maxillarum,Constrictio maxillarum,,,Dentofacial functional abnormalities,Dentofacial anomalies [including malocclusion],who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK075,subcategory,675,411,4.6e-05,,
HEA_ICD10_DZ081P,HEA,ICD10,DZ081P,Kontrolundersøgelse efter strålebehandling af kræft i hud,Kontrolundersøgelse efter strålebehandling af kræft i hud,,,Follow-up examination after radiation treatment for skin cancer,Follow-up examination after treatment for malignant neoplasms,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ081,subcategory,1005,445,4.9e-05,,
HEA_ICD10_DD560,HEA,ICD10,DD560,Alfa-talassæmi,Alfa-talassæmi,,,Alpha thalassaemia,Alpha thalassaemia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD56,category,1386,355,3.9e-05,,
HEA_ICD10_DS631E,HEA,ICD10,DS631E,Luksation i 5. fingers distale interfalangealled,Luksation i 5. fingers distale interfalangealled,,,Dislocation of the distal interphalangeal joint of the fifth finger,"Dislocation, sprain and strain of joints and ligaments at wrist and hand level",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS631,subcategory,938,671,7.4e-05,,
HEA_ICD10_DG723A,HEA,ICD10,DG723A,Hypokaliæmisk periodisk paralyse,Hypokaliæmisk periodisk paralyse,,,Hypokalemic periodic paralysis,Other myopathies,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG723,subcategory,724,153,1.7e-05,,
HEA_ICD10_DZ418A,HEA,ICD10,DZ418A,Kontakt mhp. fjernelse af uønsket hårvækst,Kontakt mhp. fjernelse af uønsket hårvækst,,,Contact regarding removal of unwanted hair,Procedures for purposes other than remedying health state,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ418,subcategory,3043,963,0.000107,,
HEA_ICD10_DN644A,HEA,ICD10,DN644A,Cykliske mammasmerter,Cykliske mammasmerter,,,Cyclical breast pain,Other disorders of breast,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN644,subcategory,163,151,1.7e-05,,
HEA_ICD10_DJ387E,HEA,ICD10,DJ387E,Sygdom i larynx UNS,Sygdom i larynx UNS,,,Disease of the larynx NOS,"Diseases of vocal cords and larynx, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ387,subcategory,359,237,2.6e-05,,
HEA_ICD10_DS942,HEA,ICD10,DS942,Læsion af nervus peroneus profundus i ankel eller fod,Læsion af nervus peroneus profundus i ankel eller fod,,,Injury of deep peroneal nerve at ankle and foot level,Injury of deep peroneal nerve at ankle and foot level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS94,category,383,296,3.3e-05,,
HEA_ICD10_DN805,HEA,ICD10,DN805,Endometriose i mave-tarm-kanalen,Endometriose i mave-tarm-kanalen,,,Endometriosis of intestine,Endometriosis of intestine,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN80,category,1344,642,7.1e-05,,
HEA_ICD10_DN003,HEA,ICD10,DN003,Akut glomerulonefritis med diffus mesangial proliferation,Akut glomerulonefritis med diffus mesangial proliferation,,,Acute glomerulonephritis with diffuse mesangial proliferation,Acute nephritic syndrome,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN00,category,1424,244,2.7e-05,,
HEA_ICD10_DQ181A,HEA,ICD10,DQ181A,Præaurikulær cyste,Præaurikulær cyste,,,Preauricular cyst,Other congenital malformations of face and neck,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ181,subcategory,127,68,8e-06,,
HEA_ICD10_DH469C,HEA,ICD10,DH469C,Papillitis retinae,Papillitis retinae,,,Papillitis retinae,Optic neuritis,who-icd10-parent,copy-of-da,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH469,subcategory,499,202,2.2e-05,,
HEA_ICD10_DQ206,HEA,ICD10,DQ206,Isomerismus auricularum atriorum med aspleni eller polyspleni,Isomerismus auricularum atriorum med aspleni eller polyspleni,,,Isomerism of atrial appendages,Isomerism of atrial appendages,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ20,category,269,52,6e-06,,
HEA_ICD10_DS562,HEA,ICD10,DS562,Læsion af muskel eller sene af anden fleksor på underarm,Læsion af muskel eller sene af anden fleksor på underarm,,,Injury of other flexor muscle and tendon at forearm level,Injury of other flexor muscle and tendon at forearm level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS56,category,3682,2663,0.000295,,
HEA_ICD10_DK624D,HEA,ICD10,DK624D,Stenose i anus,Stenose i anus,,,Anus stenosis,Other diseases of anus and rectum,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK624,subcategory,905,294,3.3e-05,,
HEA_ICD10_DM960B,HEA,ICD10,DM960B,Pseudoartrose efter artrodese,Pseudoartrose efter artrodese,,,Pseudarthrosis following arthrodesis,"Postprocedural musculoskeletal disorders, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM960,subcategory,1241,354,3.9e-05,,
HEA_ICD10_DN991A,HEA,ICD10,DN991A,Uretrastriktur efter kirurgisk indgreb,Uretrastriktur efter kirurgisk indgreb,,,Stricture of urethra following surgical procedure,"Postprocedural disorders of genitourinary system, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN991,subcategory,967,479,5.3e-05,,
HEA_ICD10_DL438B,HEA,ICD10,DL438B,Lichen ruber erosiva,Lichen ruber erosiva,,,Erosive lichen planus,Lichen planus,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL438,subcategory,1043,282,3.1e-05,,
HEA_ICD10_DL102,HEA,ICD10,DL102,Pemphigus foliaceus,Pemphigus foliaceus,,,Pemphigus foliaceus,Pemphigus foliaceus,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL10,category,736,144,1.6e-05,,
HEA_ICD10_DL892,HEA,ICD10,DL892,Decubitus grad III,Decubitus grad III,,,Stage III decubitus ulcer,Stage III decubitus ulcer,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL89,category,1850,893,9.9e-05,,
HEA_ICD10_DH341B,HEA,ICD10,DH341B,Thrombosis arteriae centralis retinae,Thrombosis arteriae centralis retinae,,,Central retinal artery thrombosis,Retinal vascular occlusions,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH341,subcategory,281,187,2.1e-05,,
HEA_ICD10_DE789,HEA,ICD10,DE789,Forstyrrelse i lipoproteinomsætningen UNS,Forstyrrelse i lipoproteinomsætningen UNS,,,"Disorder of lipoprotein metabolism, unspecified","Disorder of lipoprotein metabolism, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE78,category,935,716,7.9e-05,,
HEA_ICD10_DD733,HEA,ICD10,DD733,Miltabsces,Miltabsces,,,Abscess of spleen,Abscess of spleen,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD73,category,573,241,2.7e-05,,
HEA_ICD10_DZ031N,HEA,ICD10,DZ031N,Observation pga. mistanke om kræft i knogle,Observation pga. mistanke om kræft i knogle,,,Observation due to suspicion of cancer in bone,"Medical observation and evaluation for suspected diseases and conditions, ruled out",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ031,subcategory,4334,2383,0.000264,,
HEA_ICD10_DN450A,HEA,ICD10,DN450A,Absces i bitestikel,Absces i bitestikel,,,Abscess of the epididymis,Orchitis and epididymitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN450,subcategory,179,134,1.5e-05,,
HEA_ICD10_DT818E,HEA,ICD10,DT818E,Postoperativ temperaturforhøjelse,Postoperativ temperaturforhøjelse,,,Postoperative fever,"Complications of procedures, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT818,subcategory,202,177,2e-05,,
HEA_ICD10_DF04,HEA,ICD10,DF04,Organisk amnestisk syndrom ikke forårsaget af alkohol eller psykoaktive stoffer,Organisk amnestisk syndrom ikke forårsaget af alkohol eller psykoaktive stoffer,,,"Organic amnesic syndrome, not induced by alcohol and other psychoactive substances","Organic amnesic syndrome, not induced by alcohol and other psychoactive substances",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF,block,66,62,7e-06,,
HEA_ICD10_DC399,HEA,ICD10,DC399,Kræft i åndedrætsorgan eller organ i brysthule med dårligt specificeret lokalisation,Kræft i åndedrætsorgan eller organ i brysthule med dårligt specificeret lokalisation,,,Ill-defined sites within the respiratory system,Ill-defined sites within the respiratory system,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC39,category,584,386,4.3e-05,,
HEA_ICD10_DD371,HEA,ICD10,DD371,Ikke specificeret tumor i mavesækken,Ikke specificeret tumor i mavesækken,,,Stomach,Stomach,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD37,category,1516,1048,0.000116,,
HEA_ICD10_03819,HEA,ICD10,03819,Septicaemia staphylococcica,Septicaemia staphylococcica,,,Staphylococcal septicaemia,,,translated,none|icd8_raw,medium,danish,,icd8_code,1743,1369,0.000152,,
HEA_ICD10_DI256,HEA,ICD10,DI256,Stum myokardieiskæmi,Stum myokardieiskæmi,,,Silent myocardial ischaemia,Silent myocardial ischaemia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI25,category,1896,1606,0.000178,,
HEA_ICD10_08409,HEA,ICD10,08409,Malaria per plasmodium falciparum,Malaria per plasmodium falciparum,,,Malaria per plasmodium falciparum,,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,809,643,7.1e-05,,
HEA_ICD10_DN835C,HEA,ICD10,DN835C,Torsio cystis retentionis ovarii,Torsio cystis retentionis ovarii,,,Torsion of ovarian retention cyst,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN835,subcategory,647,594,6.6e-05,,
HEA_ICD10_DL608,HEA,ICD10,DL608,Anden neglesygdom,Anden neglesygdom,,,Other nail disorders,Other nail disorders,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL60,category,1710,1190,0.000132,,
HEA_ICD10_DO41,HEA,ICD10,DO41,Andre sygdomme i amnionvæske og fosterhinder,Andre sygdomme i amnionvæske og fosterhinder,,,Other disorders of amniotic fluid and membranes,Other disorders of amniotic fluid and membranes,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO,block,2753,2519,0.000279,,
HEA_ICD10_Y6439,HEA,ICD10,Y6439,Abortus habitualis antea,Abortus habitualis antea,,,Habitual abortion before term,,,translated,none|icd8_raw,medium,danish,,icd8_code,56,47,5e-06,,
HEA_ICD10_Y0609,HEA,ICD10,Y0609,Undersøgelse af kønsorganer,Undersøgelse af kønsorganer,,,Examination of the genital organs,,,translated,none|icd8_raw,medium,danish,,icd8_code,1968,1908,0.000211,,
HEA_ICD10_Y0680,HEA,ICD10,Y0680,Sterilitas primaria causa virilis,Sterilitas primaria causa virilis,,,Primary infertility due to male factor,,,translated,none|icd8_raw,medium,danish,,icd8_code,118,110,1.2e-05,,
HEA_ICD10_DC579,HEA,ICD10,DC579,Kræft i kvindeligt kønsorgan UNS,Kræft i kvindeligt kønsorgan UNS,,,"Female genital organ, unspecified","Female genital organ, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC57,category,2510,1081,0.00012,,
HEA_ICD10_DF99,HEA,ICD10,DF99,Psykiske lidelser eller forstyrrelser ikke nærmere specificeret,Psykiske lidelser eller forstyrrelser ikke nærmere specificeret,,,"Mental disorder, not otherwise specified","Mental disorder, not otherwise specified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF,block,1448,1176,0.00013,,
HEA_ICD10_DQ602,HEA,ICD10,DQ602,Nyreagenesi UNS,Nyreagenesi UNS,,,"Renal agenesis, unspecified","Renal agenesis, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ60,category,1220,560,6.2e-05,,
HEA_ICD10_DZ478B,HEA,ICD10,DZ478B,Kontakt mhp. skiftning af bandage eller skinne til anden type,Kontakt mhp. skiftning af bandage eller skinne til anden type,,,Contact regarding change of dressing or splint to another type,Other orthopaedic follow-up care,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ478,subcategory,2199,2000,0.000222,,
HEA_ICD10_DG404G,HEA,ICD10,DG404G,Epilepsi med kontinuerlige spike waves under slow wave søvn,Epilepsi med kontinuerlige spike waves under slow wave søvn,,,Epilepsy with continuous spike-and-wave discharges during slow-wave sleep,Epilepsy,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG404,subcategory,458,98,1.1e-05,,
HEA_ICD10_DE062,HEA,ICD10,DE062,Kronisk thyroiditis med forbigående thyrotoksikose,Kronisk thyroiditis med forbigående thyrotoksikose,,,Chronic thyroiditis with transient thyrotoxicosis,Chronic thyroiditis with transient thyrotoxicosis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE06,category,380,243,2.7e-05,,
HEA_ICD10_DB022A,HEA,ICD10,DB022A,Herpes zoster neuralgia nervi trigemini,Herpes zoster neuralgia nervi trigemini,,,Zoster with other nervous system involvement,Zoster [herpes zoster],who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DB022,subcategory,122,105,1.2e-05,,
HEA_ICD10_DJ122,HEA,ICD10,DJ122,Pneumoni forårsaget af parainfluenzavirus,Pneumoni forårsaget af parainfluenzavirus,,,Parainfluenza virus pneumonia,Parainfluenza virus pneumonia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ12,category,436,347,3.8e-05,,
HEA_ICD10_DK061,HEA,ICD10,DK061,Gingival hyperplasi,Gingival hyperplasi,,,Gingival enlargement,Gingival enlargement,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK06,category,1555,806,8.9e-05,,
HEA_ICD10_DS70,HEA,ICD10,DS70,Overfladisk læsion af hofteregion og lår,Overfladisk læsion af hofteregion og lår,,,Superficial injury of hip and thigh,Superficial injury of hip and thigh,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS,block,3080,2941,0.000326,,
HEA_ICD10_DM11,HEA,ICD10,DM11,Andre former for krystalartropati,Andre former for krystalartropati,,,Other crystal arthropathies,Other crystal arthropathies,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM,block,8,6,1e-06,,
HEA_ICD10_DT84,HEA,ICD10,DT84,"Komplikationer til interne ortopædiske proteser, implantater og transplantater","Komplikationer til interne ortopædiske proteser, implantater og transplantater",,,"Complications of internal orthopaedic prosthetic devices, implants and grafts","Complications of internal orthopaedic prosthetic devices, implants and grafts",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT,block,177,175,1.9e-05,,
HEA_ICD10_DF133,HEA,ICD10,DF133,Abstinenstilstand som følge af brug af sedativa eller hypnotika,Abstinenstilstand som følge af brug af sedativa eller hypnotika,,,Withdrawal state due to use of sedatives or hypnotics,Mental and behavioural disorders due to use of sedatives or hypnotics,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF13,category,1009,655,7.3e-05,,
HEA_ICD10_DD595,HEA,ICD10,DD595,Paroxysmal nokturn hæmoglobinuri,Paroxysmal nokturn hæmoglobinuri,,,Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli],Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli],who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD59,category,2847,121,1.3e-05,,
HEA_ICD10_DN820,HEA,ICD10,DN820,Vesikovaginal fistel,Vesikovaginal fistel,,,Vesicovaginal fistula,Vesicovaginal fistula,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN82,category,4065,1400,0.000155,,
HEA_ICD10_DT026,HEA,ICD10,DT026,Frakturer af både arm(e) og ben,Frakturer af både arm(e) og ben,,,Fractures involving multiple regions of upper limb(s) with lower limb(s),Fractures involving multiple regions of upper limb(s) with lower limb(s),who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT02,category,727,434,4.8e-05,,
HEA_ICD10_DG833,HEA,ICD10,DG833,Monoplegi UNS,Monoplegi UNS,,,"Monoplegia, unspecified","Monoplegia, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG83,category,126,93,1e-05,,
HEA_ICD10_DF050,HEA,ICD10,DF050,Delir uden demens,Delir uden demens,,,"Delirium not superimposed on dementia, so described","Delirium not superimposed on dementia, so described",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF05,category,2653,1822,0.000202,,
HEA_ICD10_DZ971B,HEA,ICD10,DZ971B,Tilstand med benprotese,Tilstand med benprotese,,,Condition with femoral prosthesis,Presence of other devices,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ971,subcategory,632,341,3.8e-05,,
HEA_ICD10_DC481,HEA,ICD10,DC481,Kræft i specificeret del af peritoneum,Kræft i specificeret del af peritoneum,,,Specified parts of peritoneum,Specified parts of peritoneum,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC48,category,2182,607,6.7e-05,,
HEA_ICD10_DF349,HEA,ICD10,DF349,Kronisk forstemningstilstand UNS,Kronisk forstemningstilstand UNS,,,"Persistent mood [affective] disorder, unspecified","Persistent mood [affective] disorder, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF34,category,1115,613,6.8e-05,,
HEA_ICD10_DO459,HEA,ICD10,DO459,For tidlig løsning af moderkagen UNS,For tidlig løsning af moderkagen UNS,,,"Premature separation of placenta, unspecified","Premature separation of placenta, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO45,category,2570,2350,0.00026,,
HEA_ICD10_DO309,HEA,ICD10,DO309,Flerfoldsgraviditet UNS,Flerfoldsgraviditet UNS,,,"Multiple gestation, unspecified","Multiple gestation, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO30,category,6055,4840,0.000536,,
HEA_ICD10_DO329,HEA,ICD10,DO329,Abnorm fosterstilling UNS,Abnorm fosterstilling UNS,,,"Maternal care for malpresentation of fetus, unspecified","Maternal care for malpresentation of fetus, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO32,category,8712,7722,0.000855,,
HEA_ICD10_DN869B,HEA,ICD10,DN869B,Erosion på livmoderhalsen,Erosion på livmoderhalsen,,,Erosion of cervix uteri,Erosion and ectropion of cervix uteri,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN869,subcategory,3072,2828,0.000313,,
HEA_ICD10_DE830B,HEA,ICD10,DE830B,Wilsons sygdom,Wilsons sygdom,,,Wilson's disease,Disorders of mineral metabolism,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE830,subcategory,1653,103,1.1e-05,,
HEA_ICD10_Y4499,HEA,ICD10,Y4499,Andre forebyggende handlinger,Andre forebyggende handlinger,,,Other preventive measures,,,translated,none|icd8_raw,medium,danish,,icd8_code,322,212,2.3e-05,,
HEA_ICD10_DM625,HEA,ICD10,DM625,Muskelatrofi IKA,Muskelatrofi IKA,,,"Muscle wasting and atrophy, not elsewhere classified","Muscle wasting and atrophy, not elsewhere classified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM62,category,1860,1502,0.000166,,
HEA_ICD10_DM478B,HEA,ICD10,DM478B,Total spondylose,Total spondylose,,,Generalized spondylosis,Spondylosis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM478,subcategory,1751,1415,0.000157,,
HEA_ICD10_DN109B,HEA,ICD10,DN109B,Akut pyelitis,Akut pyelitis,,,Akut pyelitis,Acute tubulo-interstitial nephritis,who-icd10-parent,copy-of-da,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN109,subcategory,1233,1066,0.000118,,
HEA_ICD10_DC951,HEA,ICD10,DC951,Kronisk leukæmi af ikke specificeret celletype,Kronisk leukæmi af ikke specificeret celletype,,,Chronic leukaemia of unspecified cell type,Chronic leukaemia of unspecified cell type,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC95,category,537,298,3.3e-05,,
HEA_ICD10_DO441,HEA,ICD10,DO441,Forliggende moderkage med blødning,Forliggende moderkage med blødning,,,Placenta praevia with haemorrhage,Placenta praevia with haemorrhage,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO44,category,1533,997,0.00011,,
HEA_ICD10_DO26,HEA,ICD10,DO26,Andre sygdomme overvejende relateret til graviditeten,Andre sygdomme overvejende relateret til graviditeten,,,Maternal care for other conditions predominantly related to pregnancy,Maternal care for other conditions predominantly related to pregnancy,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO,block,388,338,3.7e-05,,
HEA_ICD10_DF0010,HEA,ICD10,DF0010,Demens ved sen Alzheimers sygdom uden andre symptomer,Demens ved sen Alzheimers sygdom uden andre symptomer,,,Dementia due to Alzheimer's disease without other symptoms,Dementia in Alzheimer disease G30.-,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF001,subcategory,2557,1060,0.000117,,
HEA_ICD10_DS225,HEA,ICD10,DS225,Ustabil thoraxvæg ved multiple ribbensfrakturer,Ustabil thoraxvæg ved multiple ribbensfrakturer,,,Flail chest,Flail chest,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS22,category,786,487,5.4e-05,,
HEA_ICD10_DZ751,HEA,ICD10,DZ751,Problem med ventetid til plejehjem,Problem med ventetid til plejehjem,,,Person awaiting admission to adequate facility elsewhere,Person awaiting admission to adequate facility elsewhere,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ75,category,275,241,2.7e-05,,
HEA_ICD10_DK451,HEA,ICD10,DK451,Andet abdominalhernie med gangræn,Andet abdominalhernie med gangræn,,,Other specified abdominal hernia with gangrene,Other specified abdominal hernia with gangrene,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK45,category,386,316,3.5e-05,,
HEA_ICD10_DD483,HEA,ICD10,DD483,Ikke specificeret tumor i retroperitoneum,Ikke specificeret tumor i retroperitoneum,,,Retroperitoneum,Retroperitoneum,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD48,category,978,453,5e-05,,
HEA_ICD10_DL909,HEA,ICD10,DL909,Atrofisk forstyrrelse i hud UNS,Atrofisk forstyrrelse i hud UNS,,,"Atrophic disorder of skin, unspecified","Atrophic disorder of skin, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL90,category,1142,790,8.7e-05,,
HEA_ICD10_DF323,HEA,ICD10,DF323,Depressiv enkeltepisode af svær grad med psykotiske symptomer,Depressiv enkeltepisode af svær grad med psykotiske symptomer,,,Severe depressive episode with psychotic symptoms,Severe depressive episode with psychotic symptoms,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF32,category,15624,1612,0.000179,,
HEA_ICD10_DC028,HEA,ICD10,DC028,Kræft i tungen overgribende flere lokalisationer,Kræft i tungen overgribende flere lokalisationer,,,Overlapping lesion of tongue,Overlapping lesion of tongue,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC02,category,639,203,2.2e-05,,
HEA_ICD10_DI692,HEA,ICD10,DI692,Senfølge efter tidligere anden form for ikke-traumatisk intrakraniel blødning,Senfølge efter tidligere anden form for ikke-traumatisk intrakraniel blødning,,,Sequelae of other nontraumatic intracranial haemorrhage,Sequelae of other nontraumatic intracranial haemorrhage,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI69,category,864,637,7.1e-05,,
