code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
EDU_disced_30652510,EDU,disced,30652510,Transport og logistikområdet (TBT) (compound: 30652510),Togklargøringsuddannelser,,,Train preparation programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_306525,program,536,304,3.4e-05,,
EDU_disced_20101010,EDU,disced,20101010,Alment gymnasiale uddannelser (compound: 20101010),Stx,,,STX (general upper-secondary school),,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,2023370,631697,0.069966,,
EDU_disced_30355525,EDU,disced,30355525,Byggeriområdet (TBT) (compound: 30355525),Stenhugger,,,Stonemason [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303555,program,880,538,6e-05,,
EDU_disced_60356020,EDU,disced,60356020,"Naturvidenskab, BACH (compound: 60356020)","Informatik, BACH",,,"Informatics, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603560,program,2391,1160,0.000128,,
EDU_disced_50303015,EDU,disced,50303015,"Kunstnerisk, MVU (compound: 50303015)","Animationsuddannelse, MVU",,,"Animation programme, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503030,program,2213,1050,0.000116,,
EDU_disced_60592510,EDU,disced,60592510,"Teknisk videnskab, BACH (compound: 60592510)","Bygnings- og anlægsteknik, BACH",,,"Building and civil engineering, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605925,program,11297,5710,0.000632,,
EDU_disced_30252515,EDU,disced,30252515,Jordbrug og natur (FJO) (compound: 30252515),Herregårdsskytte,,,Manor Shooting,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302525,program,501,251,2.8e-05,,
EDU_disced_60256510,EDU,disced,60256510,"Humanistisk og teologisk, BACH (compound: 60256510)","Engelsk, BACH",,,"English, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602565,program,5746,4349,0.000482,,
EDU_disced_70901510,EDU,disced,70901510,"Sundhedsvidenskab, LVU (compound: 70901510)","Ergoterapi, LVU",,,"Occupational therapy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709015,program,492,219,2.4e-05,,
EDU_disced_50584010,EDU,disced,50584010,"Teknisk, MVU (compound: 50584010)","Sundheds- og omsorgsteknologi, MVU",,,"Health and care technology, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505840,program,593,573,6.3e-05,,
EDU_disced_60596510,EDU,disced,60596510,"Teknisk videnskab, BACH (compound: 60596510)","Teknologi-naturvidenskab, kombineret, BACH",,,"Technology-natural science, combined, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605965,program,3964,2043,0.000226,,
EDU_disced_29201025,EDU,disced,29201025,"Fødevarer, jordbrug og oplevelser (FJO), grundforløb (compound: 29201025)","Krop og stil, grundforløb",,,"Body and style, basic course",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_292010,program,4793,2753,0.000305,,
EDU_disced_30301510,EDU,disced,30301510,Oplevelsesområdet (FJO) (compound: 30301510),Fitnessinstruktør,,,Fitness instructor [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303015,program,2276,1289,0.000143,,
EDU_disced_30301010,EDU,disced,30301010,Oplevelsesområdet (FJO) (compound: 30301010),Eventkoordinator,,,Event coordinator,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303010,program,4215,2750,0.000305,,
EDU_disced_70909525,EDU,disced,70909525,"Sundhedsvidenskab, LVU (compound: 70909525)","Sundhedsvidenskab i øvrigt, LVU",,,"Other health science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709095,program,6299,4016,0.000445,,
EDU_disced_30355515,EDU,disced,30355515,Byggeriområdet (TBT) (compound: 30355515),Byggemontagetekniker,,,Byggemontage technician,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303555,program,4566,2987,0.000331,,
EDU_disced_50894590,EDU,disced,50894590,"Sundhedsfaglig, MVU (compound: 50894590)","Sundhedsfaglige uddannelser i øvrigt, MVU",,,"Other health programmes, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508945,program,3907,2406,0.000266,,
EDU_disced_60593015,EDU,disced,60593015,"Teknisk videnskab, BACH (compound: 60593015)","Teknisk videnskabelige it-uddannelser, BACH",,,"Engineering science IT programmes, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605930,program,5344,3189,0.000353,,
EDU_disced_70355020,EDU,disced,70355020,"Naturvidenskab, LVU (compound: 70355020)","Forsikringsvidenskab, LVU",,,"Actuarial science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703550,program,2258,1257,0.000139,,
EDU_disced_70353010,EDU,disced,70353010,"Naturvidenskab, LVU (compound: 70353010)","Astronomi, LVU",,,"Astronomy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703530,program,650,371,4.1e-05,,
EDU_disced_60802015,EDU,disced,60802015,"Jordbrug, natur og miljø, BACH (compound: 60802015)","Jordbrugsøkonomi, BACH",,,"Agricultural economics, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_608020,program,1874,993,0.00011,,
EDU_disced_60351710,EDU,disced,60351710,"Naturvidenskab, BACH (compound: 60351710)","Biologi, BACH",,,"Biology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603517,program,5350,4266,0.000472,,
EDU_disced_70395510,EDU,disced,70395510,"Samfundsvidenskab, LVU (compound: 70395510)","Erhvervsøkonomi uden nærmere angivelse, LVU",,,"Business economics, not further specified, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703955,program,5131,4134,0.000458,,
EDU_disced_60258920,EDU,disced,60258920,"Humanistisk og teologisk, BACH (compound: 60258920)","Sprog og virksomhedskommunikation, BACH",,,"Language and corporate communication, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602589,program,7854,4979,0.000551,,
EDU_disced_70203010,EDU,disced,70203010,"Pædagogisk, LVU (compound: 70203010)","Audiologopædi, LVU",,,"Speech and hearing therapy (audiologopedics), LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702030,program,2585,1401,0.000155,,
EDU_disced_30156510,EDU,disced,30156510,"Kontor, handel og forretningsservice (KHF) (compound: 30156510)",Sikkerhedsvagt,,,Security guard,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_301565,program,2573,1928,0.000214,,
EDU_disced_60352210,EDU,disced,60352210,"Naturvidenskab, BACH (compound: 60352210)","Medicinalkemi mv., BACH",,,"Medicinal chemistry etc., BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603522,program,3531,2153,0.000238,,
EDU_disced_60802510,EDU,disced,60802510,"Jordbrug, natur og miljø, BACH (compound: 60802510)","Husdyrvidenskab, BACH",,,"Animal science, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_608025,program,1495,831,9.2e-05,,
EDU_disced_70394520,EDU,disced,70394520,"Samfundsvidenskab, LVU (compound: 70394520)","Socialt entrepreneurskab mv., LVU",,,"Social entrepreneurship etc., LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703945,program,4675,3085,0.000342,,
EDU_disced_70359520,EDU,disced,70359520,"Naturvidenskab, LVU (compound: 70359520)","Naturvidenskab i øvrigt, LVU",,,"Other natural sciences, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703595,program,2643,1569,0.000174,,
EDU_disced_70594010,EDU,disced,70594010,"Teknisk videnskab, LVU (compound: 70594010)","Vindenergi, LVU",,,"Wind energy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705940,program,1767,722,8e-05,,
EDU_disced_30552510,EDU,disced,30552510,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30552510)",Vindmølleoperatør,,,Wind turbine operator,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305525,program,1619,668,7.4e-05,,
EDU_disced_60591515,EDU,disced,60591515,"Teknisk videnskab, BACH (compound: 60591515)","Kemi og bioteknologi, BACH",,,"Chemistry and biotechnology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605915,program,1012,711,7.9e-05,,
EDU_disced_70591515,EDU,disced,70591515,"Teknisk videnskab, LVU (compound: 70591515)","Kemi og bioteknologi, LVU",,,"Chemistry and biotechnology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705915,program,3542,1700,0.000188,,
EDU_disced_50852010,EDU,disced,50852010,"Maritimt, MVU (compound: 50852010)","Skibsofficerer uden nærmere angivelse, MVU",,,"Ship officers, not further specified, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508520,program,853,796,8.8e-05,,
EDU_disced_70352015,EDU,disced,70352015,"Naturvidenskab, LVU (compound: 70352015)","Biomedicn og molekylær biomedicin, LVU",,,"Biomedicine and molecular biomedicine, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703520,program,1810,1109,0.000123,,
EDU_disced_70258920,EDU,disced,70258920,"Humanistisk og teologisk, LVU (compound: 70258920)","Sprog og virksomhedskommunikation, LVU",,,"Language and corporate communication, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702589,program,5330,2468,0.000273,,
EDU_disced_60596010,EDU,disced,60596010,"Teknisk videnskab, BACH (compound: 60596010)","Sundhedsteknologi, BACH",,,"Health technology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605960,program,1126,584,6.5e-05,,
EDU_disced_70259525,EDU,disced,70259525,"Humanistisk og teologisk, LVU (compound: 70259525)","Humanistiske uddannelser i øvrigt, LVU",,,"Other humanities programmes, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702595,program,4989,3185,0.000353,,
EDU_disced_70352210,EDU,disced,70352210,"Naturvidenskab, LVU (compound: 70352210)","Medicinalkemi mv., LVU",,,"Medicinal chemistry etc., LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703522,program,2958,1398,0.000155,,
EDU_disced_60356015,EDU,disced,60356015,"Naturvidenskab, BACH (compound: 60356015)","Softwareudvikling, BACH",,,"Software development, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603560,program,3894,2004,0.000222,,
EDU_disced_30902510,EDU,disced,30902510,Andre erhvervsfaglige uddannelser (compound: 30902510),Øvrige erhvervsfaglige uddannelser,,,Other vocational programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_309025,program,22349,21791,0.002414,,
EDU_disced_70596020,EDU,disced,70596020,"Teknisk videnskab, LVU (compound: 70596020)","Medicin og teknologi, LVU",,,"Medicine and technology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705960,program,4591,2078,0.00023,,
EDU_disced_70592515,EDU,disced,70592515,"Teknisk videnskab, LVU (compound: 70592515)","Byudvikling og byplanlægning mv., LVU",,,"Urban development and town planning etc., LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705925,program,3347,1559,0.000173,,
EDU_disced_60356040,EDU,disced,60356040,"Naturvidenskab, BACH (compound: 60356040)","Naturvidenskabelige it-uddannelser i øvrigt, BACH",,,"Other natural science IT programmes, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603560,program,1248,776,8.6e-05,,
EDU_disced_70393515,EDU,disced,70393515,"Samfundsvidenskab, LVU (compound: 70393515)","Politologiske uddannelser i øvrigt, LVU",,,"Other political science programmes, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703935,program,5345,2733,0.000303,,
EDU_disced_70802510,EDU,disced,70802510,"Jordbrug, natur og miljø, LVU (compound: 70802510)","Husdyrvidenskab, LVU",,,"Animal science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_708025,program,986,417,4.6e-05,,
EDU_disced_70596510,EDU,disced,70596510,"Teknisk videnskab, LVU (compound: 70596510)","Teknologi-naturvidenskab, kombineret, LVU",,,"Technology-natural science, combined, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705965,program,9423,4550,0.000504,,
EDU_disced_60251225,EDU,disced,60251225,"Humanistisk og teologisk, BACH (compound: 60251225)","Arkæologi, nærorientalsk, BACH",,,"Archaeology, Near Eastern, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602512,program,298,161,1.8e-05,,
EDU_disced_60306515,EDU,disced,60306515,"Kunstnerisk, BACH (compound: 60306515)","Lydteknik, musik, BACH",,,"Sound engineering, music, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603065,program,240,137,1.5e-05,,
EDU_disced_20203011,EDU,disced,20203011,Erhvervsrettede gymnasiale uddannelser (compound: 20203011),"Hhx 3-årig, 1. år",,,"HHX three-year, 1st year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_202030,program,355755,353431,0.039145,,
EDU_disced_60257530,EDU,disced,60257530,"Humanistisk og teologisk, BACH (compound: 60257530)","Sprog - international politik og historie, BACH",,,"Language - international politics and history, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602575,program,1177,615,6.8e-05,,
EDU_disced_50589520,EDU,disced,50589520,"Teknisk, MVU (compound: 50589520)","Transportteknisk, MVU",,,"Transport engineering, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505895,program,1077,761,8.4e-05,,
EDU_disced_60909510,EDU,disced,60909510,"Sundhedsvidenskab, BACH (compound: 60909510)","Kiropraktor, BACH",,,"Chiropractor, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_609095,program,3632,2007,0.000222,,
EDU_disced_70909510,EDU,disced,70909510,"Sundhedsvidenskab, LVU (compound: 70909510)","Kiropraktor, LVU",,,"Chiropractor, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709095,program,3220,1488,0.000165,,
EDU_disced_60394525,EDU,disced,60394525,"Samfundsvidenskab, BACH (compound: 60394525)","Sociologiske uddannelser i øvrigt, BACH",,,"Other sociological programmes, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603945,program,3369,2395,0.000265,,
EDU_disced_60393515,EDU,disced,60393515,"Samfundsvidenskab, BACH (compound: 60393515)","Politologiske uddannelser i øvrigt, BACH",,,"Other political science programmes, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603935,program,1209,693,7.7e-05,,
EDU_disced_10101020,EDU,disced,10101020,Grundskole til og med 6. klasse (compound: 10101020),Grundskole til og med 6. årgang,,,Primary school up to grade 6,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_101010,program,8619237,1641616,0.181822,,
EDU_disced_60391510,EDU,disced,60391510,"Samfundsvidenskab, BACH (compound: 60391510)","Administration, forvaltning og ledelse, BACH",,,"Administration, public governance and management, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603915,program,1273,615,6.8e-05,,
EDU_disced_60253215,EDU,disced,60253215,"Humanistisk og teologisk, BACH (compound: 60253215)","Retorik, BACH",,,"Rhetoric, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602532,program,2377,1253,0.000139,,
EDU_disced_60306510,EDU,disced,60306510,"Kunstnerisk, BACH (compound: 60306510)","Music management, BACH",,,"Music management, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603065,program,291,160,1.8e-05,,
EDU_disced_50851510,EDU,disced,50851510,"Maritimt, MVU (compound: 50851510)","Skibsførere, MVU",,,"Ship masters, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508515,program,6721,4551,0.000504,,
EDU_disced_50303025,EDU,disced,50303025,"Kunstnerisk, MVU (compound: 50303025)","Filmklipper, MVU",,,"Film editor, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503030,program,218,144,1.6e-05,,
EDU_disced_60595510,EDU,disced,60595510,"Teknisk videnskab, BACH (compound: 60595510)","Miljøteknologi mv., BACH",,,"Environmental technology etc., BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605955,program,1808,902,0.0001,,
EDU_disced_30653520,EDU,disced,30653520,Transport og logistikområdet (TBT) (compound: 30653520),Postoperatører,,,Postal operators,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_306535,program,825,604,6.7e-05,,
EDU_disced_70257530,EDU,disced,70257530,"Humanistisk og teologisk, LVU (compound: 70257530)","Sprog - international politik og historie, LVU",,,"Language - international politics and history, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702575,program,4321,2020,0.000224,,
EDU_disced_70592010,EDU,disced,70592010,"Teknisk videnskab, LVU (compound: 70592010)","Nanoteknologi og nanobioteknologi, LVU",,,"Nanotechnology and nanobiotechnology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705920,program,2420,1019,0.000113,,
EDU_disced_60259525,EDU,disced,60259525,"Humanistisk og teologisk, BACH (compound: 60259525)","Humanistiske uddannelser i øvrigt, BACH",,,"Other humanities programmes, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602595,program,4169,2702,0.000299,,
EDU_disced_70394515,EDU,disced,70394515,"Samfundsvidenskab, LVU (compound: 70394515)","Kultursociologi, LVU",,,"Cultural sociology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703945,program,1786,1095,0.000121,,
EDU_disced_60395510,EDU,disced,60395510,"Samfundsvidenskab, BACH (compound: 60395510)","Erhvervsøkonomi uden nærmere angivelse, BACH",,,"Business economics, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603955,program,3711,1973,0.000219,,
EDU_disced_70909520,EDU,disced,70909520,"Sundhedsvidenskab, LVU (compound: 70909520)","Optometri og synsvidenskab, LVU",,,"Optometry and vision science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709095,program,359,169,1.9e-05,,
EDU_disced_30555510,EDU,disced,30555510,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30555510)",Maritime håndværksfag,,,Maritime Trades,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305555,program,6802,4577,0.000507,,
EDU_disced_70257025,EDU,disced,70257025,"Humanistisk og teologisk, LVU (compound: 70257025)","Klassisk filologi, LVU",,,"Classical philology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702570,program,1503,1245,0.000138,,
EDU_disced_60599515,EDU,disced,60599515,"Teknisk videnskab, BACH (compound: 60599515)","Teknologi og forretningsudvikling, BACH",,,"Technology and business development, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605995,program,2002,931,0.000103,,
EDU_disced_60903510,EDU,disced,60903510,"Sundhedsvidenskab, BACH (compound: 60903510)","It og sundhedsvidenskab, BACH",,,"IT and health science, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_609035,program,1314,675,7.5e-05,,
EDU_disced_40894525,EDU,disced,40894525,"Sundhedsfaglig, KVU (compound: 40894525)","Psykomotorik og afspænding mv., KVU",,,"Psychomotor therapy and relaxation etc., KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_408945,program,258,141,1.6e-05,,
EDU_disced_70594015,EDU,disced,70594015,"Teknisk videnskab, LVU (compound: 70594015)","Energiteknologi i øvrigt, LVU",,,"Other energy technology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705940,program,8242,3837,0.000425,,
EDU_disced_70805090,EDU,disced,70805090,"Jordbrug, natur og miljø, LVU (compound: 70805090)","Naturressourcer og miljø i øvrigt, LVU",,,"Other natural resources and environment, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_708050,program,1392,606,6.7e-05,,
EDU_disced_70251220,EDU,disced,70251220,"Humanistisk og teologisk, LVU (compound: 70251220)","Arkæologi, middelalder, LVU",,,"Archaeology, medieval, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702512,program,865,420,4.7e-05,,
EDU_disced_70805015,EDU,disced,70805015,"Jordbrug, natur og miljø, LVU (compound: 70805015)","Klimaforandringer, vand og miljø, LVU",,,"Climate change, water and environment, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_708050,program,1321,601,6.7e-05,,
EDU_disced_40309010,EDU,disced,40309010,"Kunstnerisk, KVU (compound: 40309010)","Kunstnerisk i øvrigt, KVU",,,"Other artistic, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_403090,program,1026,611,6.8e-05,,
EDU_disced_60254010,EDU,disced,60254010,"Humanistisk og teologisk, BACH (compound: 60254010)","Oplevelses-design, BACH",,,"Experience design, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602540,program,1087,512,5.7e-05,,
EDU_disced_30551010,EDU,disced,30551010,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30551010)",Maskinteknik og produktion uden nærmere angivelse,,,"Mechanical engineering and production, not further specified",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305510,program,14679,14442,0.0016,,
EDU_disced_40894010,EDU,disced,40894010,"Sundhedsfaglig, KVU (compound: 40894010)","Tandplejer og klinisk tandteknik, KVU",,,"Dental hygienist and clinical dental technology, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_408940,program,1524,1104,0.000122,,
EDU_disced_70599525,EDU,disced,70599525,"Teknisk videnskab, LVU (compound: 70599525)","Teknologi, transportteknik og logistik, LVU",,,"Technology, transport engineering and logistics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705995,program,844,338,3.7e-05,,
EDU_disced_30556515,EDU,disced,30556515,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30556515)",Urmager,,,Watchmaker,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305565,program,3524,2394,0.000265,,
EDU_disced_70805020,EDU,disced,70805020,"Jordbrug, natur og miljø, LVU (compound: 70805020)","Naturvidenskabelig miljøplanlægning, LVU",,,"Scientific environmental planning, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_708050,program,4347,2261,0.00025,,
EDU_disced_70394010,EDU,disced,70394010,"Samfundsvidenskab, LVU (compound: 70394010)","Psykologi, LVU",,,"Psychology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703940,program,19961,15819,0.001752,,
EDU_disced_70256520,EDU,disced,70256520,"Humanistisk og teologisk, LVU (compound: 70256520)","Tysk, LVU",,,"German, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702565,program,5610,3971,0.00044,,
EDU_disced_70251510,EDU,disced,70251510,"Humanistisk og teologisk, LVU (compound: 70251510)","Oldtidskundskab, LVU",,,"Classical studies, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702515,program,707,498,5.5e-05,,
EDU_disced_70255710,EDU,disced,70255710,"Humanistisk og teologisk, LVU (compound: 70255710)","Fransk, LVU",,,"French, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702557,program,8330,5150,0.00057,,
EDU_disced_50259010,EDU,disced,50259010,"Humanistisk og teologisk, MVU (compound: 50259010)","Erhvervssproglig grundstudium, MVU",,,"Business language basic studies, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_502590,program,29001,19813,0.002194,,
EDU_disced_40259015,EDU,disced,40259015,"Humanistisk og teologisk, KVU (compound: 40259015)","Erhvervssprog, begynderprøve, KVU",,,"Business language, beginner examination, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_402590,program,1495,1155,0.000128,,
EDU_disced_70952525,EDU,disced,70952525,"Politi og forsvar mv., LVU (compound: 70952525)","Officer i søværnet, LVU",,,"Officer in the navy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709525,program,1556,794,8.8e-05,,
EDU_disced_70258710,EDU,disced,70258710,"Humanistisk og teologisk, LVU (compound: 70258710)","Erhvervssprog, interpret., LVU",,,"Business language, interpreter, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702587,program,2755,1679,0.000186,,
EDU_disced_30559010,EDU,disced,30559010,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30559010)",Modelsnedker,,,Pattern maker,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305590,program,826,594,6.6e-05,,
EDU_disced_80306540,EDU,disced,80306540,"Kunstnerisk, Ph.d. (compound: 80306540)","Musik og musikpædagogik, Ph.d.",,,"Music and music pedagogy, Ph.d.",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_803065,program,2157,1161,0.000129,,
EDU_disced_70255715,EDU,disced,70255715,"Humanistisk og teologisk, LVU (compound: 70255715)","Italiensk, LVU",,,"Italian, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702557,program,1637,1042,0.000115,,
EDU_disced_70252510,EDU,disced,70252510,"Humanistisk og teologisk, LVU (compound: 70252510)","Idehistorie, LVU",,,"History of ideas, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702525,program,1838,970,0.000107,,
EDU_disced_70803510,EDU,disced,70803510,"Jordbrug, natur og miljø, LVU (compound: 70803510)","Skovbrugsvidenskab, LVU",,,"Forestry science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_708035,program,2810,1541,0.000171,,
EDU_disced_50892510,EDU,disced,50892510,"Sundhedsfaglig, MVU (compound: 50892510)","Omsorgsarbejde, videreuddannelse, MVU",,,"Care work, further education, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508925,program,7392,5013,0.000555,,
EDU_disced_70394510,EDU,disced,70394510,"Samfundsvidenskab, LVU (compound: 70394510)","Sociologi, LVU",,,"Sociology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703945,program,3021,2514,0.000278,,
EDU_disced_70256015,EDU,disced,70256015,"Humanistisk og teologisk, LVU (compound: 70256015)","Græsk, LVU",,,"Greek, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702560,program,334,259,2.9e-05,,
EDU_disced_50597010,EDU,disced,50597010,"Teknisk videnskab, MVU (compound: 50597010)","Teknologi, produktion og produktudvikling, MVU",,,"Technology, production and product development, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505970,program,3629,2821,0.000312,,
EDU_disced_50306555,EDU,disced,50306555,"Kunstnerisk, MVU (compound: 50306555)","Musikuddannelser i øvrigt, MVU",,,"Other music programmes, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503065,program,3302,2135,0.000236,,
EDU_disced_50306540,EDU,disced,50306540,"Kunstnerisk, MVU (compound: 50306540)","Musik og musikpædagogik, MVU",,,"Music and music pedagogy, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503065,program,2516,1347,0.000149,,
