code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
HEA_atc_C10AD06,HEA,atc,C10AD06,"nicotinsyre og derivater, acipimox","nicotinsyre og derivater, acipimox",,,"Nicotinic acid and derivatives, acipimox","Nicotinic acid and derivatives, acipimox",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10AD,chemical_substance,65451,3416,0.000378
HEA_atc_A01AB02,HEA,atc,A01AB02,"antiinfektiva til lokal brug i mundhulen, hydrogenperoxid","antiinfektiva til lokal brug i mundhulen, hydrogenperoxid",,,"Antiseptics for local use in the mouth, hydrogen peroxide","Antiinfectives and antiseptics for local oral treatment, hydrogen peroxide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A01AB,chemical_substance,4434,2728,0.000302
HEA_atc_H02AB09,HEA,atc,H02AB09,"glucocorticoider, hydrocortison","glucocorticoider, hydrocortison",,,"Glucocorticoids, hydrocortisone","Glucocorticoids, hydrocortisone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H02AB,chemical_substance,225416,13896,0.001539
HEA_atc_A06AG02,HEA,atc,A06AG02,"klystermidler, bisacodyl","klystermidler, bisacodyl",,,"Enemas, bisacodyl","Enemas, bisacodyl",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06AG,chemical_substance,47350,17168,0.001901
HEA_atc_R06AA04,HEA,atc,R06AA04,"aminoalkyl-ethere, clemastin","aminoalkyl-ethere, clemastin",,,"Aminoalkyl ethers, clemastine","Aminoalkyl ethers, clemastine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AA,chemical_substance,30767,15036,0.001665
HEA_atc_V03AB21,HEA,atc,V03AB21,"antidoter, kaliumiodid","antidoter, kaliumiodid",,,"Antidotes, potassium iodide","Antidotes, potassium iodide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V03AB,chemical_substance,188,172,1.9e-05
HEA_atc_J07BB02,HEA,atc,J07BB02,"influenza vacciner, influenza, renset antigen","influenza vacciner, influenza, renset antigen",,,"Influenza vaccines, influenza, inactivated, split virus or surface antigen","Influenza vaccines, influenza, inactivated, split virus or surface antigen",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07BB,chemical_substance,8554,6208,0.000688
HEA_atc_N05AA04,HEA,atc,N05AA04,"phenothiazin med alifatisk sidekæde, acepromazin","phenothiazin med alifatisk sidekæde, acepromazin",,,"Phenothiazines with aliphatic side chain, acepromazine","Phenothiazines with aliphatic side-chain, acepromazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AA,chemical_substance,6898,2223,0.000246
HEA_atc_D07AD02,HEA,atc,D07AD02,"kortikosteroider, ekstra stærkt virkende (gruppe IV), halcinonid","kortikosteroider, ekstra stærkt virkende (gruppe IV), halcinonid",,,"Corticosteroids, very potent (Group IV), halcinonide","Corticosteroids, very potent (group IV), halcinonide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07AD,chemical_substance,3650,1895,0.00021
HEA_atc_A07EA02,HEA,atc,A07EA02,"kortikosteroider med lokal virkning, hydrocortison","kortikosteroider med lokal virkning, hydrocortison",,,"Corticosteroids with local effect, hydrocortisone","Corticosteroids acting locally, hydrocortisone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07EA,chemical_substance,55712,11439,0.001267
HEA_atc_G03AA03,HEA,atc,G03AA03,"gestagener og østrogener, faste kombinationer, lynestrenol og ethinylestradiol","gestagener og østrogener, faste kombinationer, lynestrenol og ethinylestradiol",,,"Progestogens and estrogens, fixed combinations, lynestrenol and ethinylestradiol","Progestogens and estrogens, fixed combinations, lynestrenol and ethinylestradiol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AA,chemical_substance,11867,1284,0.000142
HEA_atc_A11AA03,HEA,atc,A11AA03,"multivitaminer med mineraler, multivitaminer og andre mineraler, incl. komb.","multivitaminer med mineraler, multivitaminer og andre mineraler, incl. komb.",,,"Multivitamins with minerals, multivitamins and other minerals, including combinations","Multivitamins with minerals, multivitamins and other minerals, incl. combinations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A11AA,chemical_substance,1585,946,0.000105
HEA_atc_H02AB02,HEA,atc,H02AB02,"glucocorticoider, dexamethason","glucocorticoider, dexamethason",,,"Glucocorticoids, dexamethasone","Glucocorticoids, dexamethasone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H02AB,chemical_substance,13108,8655,0.000959
HEA_atc_D05BA02,HEA,atc,D05BA02,"psoralener til systemisk brug, methoxalen, systemisk","psoralener til systemisk brug, methoxalen, systemisk",,,"Psoralens for systemic use, methoxsalen, systemic","Psoralens for systemic use, methoxsalen",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D05BA,chemical_substance,6588,3215,0.000356
HEA_atc_D01BA01,HEA,atc,D01BA01,"fungicider til systemisk brug, griseofulvin","fungicider til systemisk brug, griseofulvin",,,"Antifungal agents for systemic use, griseofulvin","Antifungals for systemic use, griseofulvin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D01BA,chemical_substance,9161,4788,0.00053
HEA_atc_J01BA01,HEA,atc,J01BA01,"amphenicoler, chloramphenicol","amphenicoler, chloramphenicol",,,"Amphenicols, chloramphenicol","Amphenicols, chloramphenicol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01BA,chemical_substance,137,105,1.2e-05
HEA_atc_R06AE04,HEA,atc,R06AE04,"piperazin-derivater, chlorcyclizin","piperazin-derivater, chlorcyclizin",,,"Piperazine derivatives, chlorcyclizine","Piperazine derivatives, chlorcyclizine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AE,chemical_substance,5136,2127,0.000236
HEA_atc_D06BB04,HEA,atc,D06BB04,"antivirale midler, podophyllotoxin","antivirale midler, podophyllotoxin",,,"Antivirals, podophyllotoxin","Antivirals, podophyllotoxin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D06BB,chemical_substance,462314,221463,0.024529
HEA_atc_N03AB01,HEA,atc,N03AB01,"hydantoin-derivater, ethotoin","hydantoin-derivater, ethotoin",,,"Hydantoin derivatives, ethotoin","Hydantoin derivatives, ethotoin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N03AB,chemical_substance,151,42,5e-06
HEA_atc_D08AC02,HEA,atc,D08AC02,"biguanider og amidiner, chlorhexidin","biguanider og amidiner, chlorhexidin",,,"Biguanides and amidines, chlorhexidine","Biguanides and amidines, chlorhexidine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D08AC,chemical_substance,8879,7199,0.000797
HEA_atc_R06AA11,HEA,atc,R06AA11,"aminoalkyl-ethere, dimenhydrinat","aminoalkyl-ethere, dimenhydrinat",,,Aminoalkyl ethers,Aminoalkyl ethers,who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AA,chemical_substance,2176,934,0.000103
HEA_atc_G03AC03,HEA,atc,G03AC03,"gestagener, levonorgestrel","gestagener, levonorgestrel",,,"Progestogens, levonorgestrel","Progestogens, levonorgestrel",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AC,chemical_substance,35180,5927,0.000656
HEA_atc_M01CB03,HEA,atc,M01CB03,"guld-forbindelser, auranofin","guld-forbindelser, auranofin",,,"Gold preparations, auranofin","Gold preparations, auranofin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M01CB,chemical_substance,4100,461,5.1e-05
HEA_atc_G03AC02,HEA,atc,G03AC02,"gestagener, lynestrenol","gestagener, lynestrenol",,,"Progestogens, lynestrenol","Progestogens, lynestrenol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AC,chemical_substance,27728,4188,0.000464
HEA_atc_G03AC06,HEA,atc,G03AC06,"gestagener, medroxyprogesteron","gestagener, medroxyprogesteron",,,"Progestogens, medroxyprogesterone","Progestogens, medroxyprogesterone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AC,chemical_substance,173643,20914,0.002316
HEA_atc_J01FF01,HEA,atc,J01FF01,"lincosamider, clindamycin","lincosamider, clindamycin",,,"Lincosamides, clindamycin","Lincosamides, clindamycin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01FF,chemical_substance,255180,145895,0.016159
HEA_atc_C09BA07,HEA,atc,C09BA07,"ACE-hæmmere og diuretika, benazepril og diuretika","ACE-hæmmere og diuretika, benazepril og diuretika",,,"ACE inhibitors and diuretics, benazepril and diuretics","ACE inhibitors and diuretics, benazepril and diuretics",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C09BA,chemical_substance,1474,198,2.2e-05
HEA_atc_L02AB01,HEA,atc,L02AB01,"gestagener, megestrol","gestagener, megestrol",,,"Progestogens, megestrol","Progestogens, megestrol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L02AB,chemical_substance,4429,1404,0.000156
HEA_atc_M02AA05,HEA,atc,M02AA05,"antiinflammatorika, non-steroide, udvortes brug, benzydamin","antiinflammatorika, non-steroide, udvortes brug, benzydamin",,,"nonsteroidal anti-inflammatory drugs, topical use, benzydamine","Antiinflammatory preparations, non-steroids for topical use, benzydamine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M02AA,chemical_substance,2732,1699,0.000188
HEA_atc_P02DA01,HEA,atc,P02DA01,"salicylsyre-derivater, niclosamid","salicylsyre-derivater, niclosamid",,,"Salicylic acid derivatives, niclosamide","Salicylic acid derivatives, niclosamide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P02DA,chemical_substance,1730,1453,0.000161
HEA_atc_J01CA20,HEA,atc,J01CA20,"penicilliner med udvidet spektrum, kombinationer af penicilliner med udvidet spektrum","penicilliner med udvidet spektrum, kombinationer af penicilliner med udvidet spektrum",,,"broad-spectrum penicillins, combinations of broad-spectrum penicillins","Penicillins with extended spectrum, combinations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01CA,chemical_substance,92,82,9e-06
HEA_atc_A01AB03,HEA,atc,A01AB03,"antiinfektiva til lokal brug i mundhulen, chlorhexidin","antiinfektiva til lokal brug i mundhulen, chlorhexidin",,,"antiseptics for local oral use, chlorhexidine","Antiinfectives and antiseptics for local oral treatment, chlorhexidine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A01AB,chemical_substance,6563,5160,0.000572
HEA_atc_P03AC03,HEA,atc,P03AC03,"pyrethriner, incl. syntetiske forbindelser, phenothrin","pyrethriner, incl. syntetiske forbindelser, phenothrin",,,"Pyrethrines, incl. synthetic compounds, phenothrin","Pyrethrines, incl. synthetic compounds, phenothrin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P03AC,chemical_substance,50,46,5e-06
HEA_atc_N05AD05,HEA,atc,N05AD05,"butyrophenon-derivater, pipamperon","butyrophenon-derivater, pipamperon",,,"Butyrophenone derivatives, pipamperone","Butyrophenone derivatives, pipamperone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AD,chemical_substance,63320,1305,0.000145
HEA_atc_J04BA02,HEA,atc,J04BA02,"midler til behandling af lepra, dapson","midler til behandling af lepra, dapson",,,"leprosy treatment agents, dapsone","Drugs for treatment of lepra, dapsone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J04BA,chemical_substance,30643,4032,0.000447
HEA_atc_A02BX05,HEA,atc,A02BX05,"andre midler mod mavesår og gastro-øsofagal reflux (gord), bismuthsubcitrat","andre midler mod mavesår og gastro-øsofagal reflux (gord), bismuthsubcitrat",,,"other agents for peptic ulcer and gastroesophageal reflux disease (GERD), bismuth subcitrate","Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD), bismuth subcitrate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A02BX,chemical_substance,2948,1412,0.000156
HEA_atc_C10AC02,HEA,atc,C10AC02,"galdesyrebindende midler, colestipol","galdesyrebindende midler, colestipol",,,"Bile acid sequestrants, colestipol","Bile acid sequestrants, colestipol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10AC,chemical_substance,34412,2514,0.000278
HEA_atc_N01BB01,HEA,atc,N01BB01,"amider, bupivacain","amider, bupivacain",,,"Amides, bupivacaine","Amides, bupivacaine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N01BB,chemical_substance,2274,668,7.4e-05
HEA_atc_C09AA09,HEA,atc,C09AA09,"ACE-hæmmere, usammensatte, fosinopril","ACE-hæmmere, usammensatte, fosinopril",,,"ACE inhibitors, unspecified, fosinopril","ACE inhibitors, plain, fosinopril",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C09AA,chemical_substance,68371,4265,0.000472
HEA_atc_A04AD05,HEA,atc,A04AD05,"andre antiemetika, metopimazin","andre antiemetika, metopimazin",,,"other antiemetics, metopimazine","Other antiemetics, metopimazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A04AD,chemical_substance,15855,5823,0.000645
HEA_atc_S01ED05,HEA,atc,S01ED05,"beta-blokerende midler, carteolol","beta-blokerende midler, carteolol",,,"Beta blocking agents, carteolol","Beta blocking agents, carteolol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01ED,chemical_substance,14077,642,7.1e-05
HEA_atc_D02AX,HEA,atc,D02AX,"andre blødgørende og hudbeskyttende midler, andre blødgørende og hudbeskyttende midler","andre blødgørende og hudbeskyttende midler, andre blødgørende og hudbeskyttende midler",,,"other keratolytics and protective skin agents, other keratolytics and protective skin agents",Other emollients and protectives,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D02A,chemical_subgroup,145661,24774,0.002744
HEA_atc_S01ED04,HEA,atc,S01ED04,"beta-blokerende midler, metipranolol","beta-blokerende midler, metipranolol",,,"Beta blocking agents, metipranolol","Beta blocking agents, metipranolol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01ED,chemical_substance,240,62,7e-06
HEA_atc_B03AA06,HEA,atc,B03AA06,"jern(II), orale midler, ferrosuccinat","jern(II), orale midler, ferrosuccinat",,,"Iron bivalent, oral preparations, ferrous succinate","Iron bivalent, oral preparations, ferrous succinate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B03AA,chemical_substance,3839,1392,0.000154
HEA_atc_R03DA02,HEA,atc,R03DA02,"xanthiner, cholintheophyllinat","xanthiner, cholintheophyllinat",,,"Xanthines, choline theophyllinate","Xanthines, choline theophyllinate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03DA,chemical_substance,1300,181,2e-05
HEA_atc_R01AA06,HEA,atc,R01AA06,"sympatomimetika, usammensatte, tetryzolin","sympatomimetika, usammensatte, tetryzolin",,,"Sympathomimetics, plain, tetryzoline","Sympathomimetics, plain, tetryzoline",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R01AA,chemical_substance,152,127,1.4e-05
HEA_atc_G01AA07,HEA,atc,G01AA07,"antibiotika, oxytetracyclin","antibiotika, oxytetracyclin",,,"Antibiotics, oxytetracycline","Antibiotics, oxytetracycline",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G01AA,chemical_substance,601,547,6.1e-05
HEA_atc_D08AD,HEA,atc,D08AD,"borsyrepræparater, borsyrepræparater","borsyrepræparater, borsyrepræparater",,,"borate preparations, borate preparations",Boric acid products,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D08A,chemical_subgroup,1834,1350,0.00015
HEA_atc_D03AX01,HEA,atc,D03AX01,"andre sårhelende midler, cadexomer iod","andre sårhelende midler, cadexomer iod",,,"other wound healing agents, cadexomer iodine","Other cicatrizants, cadexomer iodine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D03AX,chemical_substance,7508,3039,0.000337
HEA_atc_L02AB02,HEA,atc,L02AB02,"gestagener, medroxyprogesteron","gestagener, medroxyprogesteron",,,"Progestogens, medroxyprogesterone","Progestogens, medroxyprogesterone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L02AB,chemical_substance,2717,484,5.4e-05
HEA_atc_N02AC01,HEA,atc,N02AC01,"diphenylpropylamin-derivater, dextromoramid","diphenylpropylamin-derivater, dextromoramid",,,"Diphenylpropylamine derivatives, dextromoramide","Diphenylpropylamine derivatives, dextromoramide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02AC,chemical_substance,1042,376,4.2e-05
HEA_atc_R06AX09,HEA,atc,R06AX09,"andre antihistaminer til systemisk brug, azatadin","andre antihistaminer til systemisk brug, azatadin",,,"other antihistamines for systemic use, azatadine","Other antihistamines for systemic use, azatadine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AX,chemical_substance,517,230,2.5e-05
HEA_atc_G03DB01,HEA,atc,G03DB01,"pregnadien-derivater, dydrogesteron","pregnadien-derivater, dydrogesteron",,,"Pregnadien derivatives, dydrogesterone","Pregnadien derivatives, dydrogesterone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03DB,chemical_substance,377,175,1.9e-05
HEA_atc_C03AA05,HEA,atc,C03AA05,"thiazider, usammensatte præparater, polythiazid","thiazider, usammensatte præparater, polythiazid",,,"thiazides, compound preparations, polythiazide","Thiazides, plain, polythiazide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C03AA,chemical_substance,656,292,3.2e-05
HEA_atc_D03AA,HEA,atc,D03AA,"levertransalver, levertransalver","levertransalver, levertransalver",,,Cod-liver oil ointments,Cod-liver oil ointments,who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D03A,chemical_subgroup,2071,1637,0.000181
HEA_atc_P02CX01,HEA,atc,P02CX01,"andre antinematode-midler, pyrvinium","andre antinematode-midler, pyrvinium",,,"other antihelminthics, anthelmintics for nematodes, pyrvinium","Other antinematodals, pyrvinium",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P02CX,chemical_substance,11350,8725,0.000966
HEA_atc_G02CB03,HEA,atc,G02CB03,"prolactin inhibitorer, cabergolin","prolactin inhibitorer, cabergolin",,,"Prolactine inhibitors, cabergoline","Prolactine inhibitors, cabergoline",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G02CB,chemical_substance,150177,79435,0.008798
HEA_atc_H02AA02,HEA,atc,H02AA02,"mineralocorticoider, fludrocortison","mineralocorticoider, fludrocortison",,,"Mineralocorticoids, fludrocortisone","Mineralocorticoids, fludrocortisone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H02AA,chemical_substance,81636,4898,0.000542
HEA_atc_M02AA08,HEA,atc,M02AA08,"antiinflammatorika, non-steroide, udvortes brug, felbinac","antiinflammatorika, non-steroide, udvortes brug, felbinac",,,"non-steroidal anti-inflammatory drugs, topical use, felbinac","Antiinflammatory preparations, non-steroids for topical use, felbinac",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M02AA,chemical_substance,3455,2266,0.000251
HEA_atc_H01CA02,HEA,atc,H01CA02,"gonadotropin-releasing hormoner, nafarelin","gonadotropin-releasing hormoner, nafarelin",,,"gonadotropin-releasing hormones, nafarelin","Gonadotropin-releasing hormones, nafarelin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H01CA,chemical_substance,80442,27588,0.003056
HEA_atc_N07AA02,HEA,atc,N07AA02,"anticholinesteraser, pyridostigmin","anticholinesteraser, pyridostigmin",,,"Anticholinesterases, pyridostigmine","Anticholinesterases, pyridostigmine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N07AA,chemical_substance,155468,3670,0.000406
HEA_atc_N01AH01,HEA,atc,N01AH01,"opioid-anæstetika, fentanyl","opioid-anæstetika, fentanyl",,,"opioid analgesics, fentanyl","Opioid anesthetics, fentanyl",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N01AH,chemical_substance,1289,266,2.9e-05
HEA_atc_D02AC,HEA,atc,D02AC,"vaselin og fedtstoffer, vaselin og fedtstoffer","vaselin og fedtstoffer, vaselin og fedtstoffer",,,"vaseline and fat substances, vaseline and fat substances",Soft paraffin and fat products,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D02A,chemical_subgroup,61885,9340,0.001034
HEA_atc_N05AD06,HEA,atc,N05AD06,"butyrophenon-derivater, bromperidol","butyrophenon-derivater, bromperidol",,,"Butyrophenone derivatives, bromperidol","Butyrophenone derivatives, bromperidol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AD,chemical_substance,2316,215,2.4e-05
HEA_atc_A07EC03,HEA,atc,A07EC03,"aminosalicylsyre og analoger, olsalazin","aminosalicylsyre og analoger, olsalazin",,,"aminosalicylic acid and analogs, olsalazine","Aminosalicylic acid and similar agents, olsalazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07EC,chemical_substance,43736,1863,0.000206
HEA_atc_D06BB01,HEA,atc,D06BB01,"antivirale midler, idoxuridin","antivirale midler, idoxuridin",,,"Antivirals, idoxuridine","Antivirals, idoxuridine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D06BB,chemical_substance,655,545,6e-05
HEA_atc_N02CA04,HEA,atc,N02CA04,"ergot-alkaloider, methysergid","ergot-alkaloider, methysergid",,,"Ergot alkaloids, methysergide","Ergot alkaloids, methysergide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02CA,chemical_substance,956,343,3.8e-05
HEA_atc_N06BA01,HEA,atc,N06BA01,"centralt virkende sympatomimetika, amfetamin","centralt virkende sympatomimetika, amfetamin",,,"Centrally acting sympathomimetics, amfetamine","Centrally acting sympathomimetics, amfetamine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06BA,chemical_substance,11501,867,9.6e-05
HEA_atc_P01BD51,HEA,atc,P01BD51,"diaminopyrimidiner, pyrimethamin, kombinationer","diaminopyrimidiner, pyrimethamin, kombinationer",,,"Diaminopyrimidines, pyrimethamine, combinations","Diaminopyrimidines, pyrimethamine, combinations",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P01BD,chemical_substance,4258,3867,0.000428
HEA_atc_D11AX02,HEA,atc,D11AX02,"andre dermatologiske midler, gamolensyre","andre dermatologiske midler, gamolensyre",,,"other dermatological preparations, glycolic acid","Other dermatologicals, gamolenic acid",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D11AX,chemical_substance,10862,2104,0.000233
HEA_atc_N01AB01,HEA,atc,N01AB01,"halogenerede kulbrinter, halothan","halogenerede kulbrinter, halothan",,,"Halogenated hydrocarbons, halothane","Halogenated hydrocarbons, halothane",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N01AB,chemical_substance,29,4,0.0
HEA_atc_M03AB01,HEA,atc,M03AB01,"cholin-derivater, suxamethon","cholin-derivater, suxamethon",,,"Choline derivatives, suxamethonium","Choline derivatives, suxamethonium",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M03AB,chemical_substance,13,9,1e-06
HEA_atc_N01AF03,HEA,atc,N01AF03,"barbiturater, usammensatte, thiopental","barbiturater, usammensatte, thiopental",,,"Barbiturates, unscheduled, thiopental","Barbiturates, plain, thiopental",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N01AF,chemical_substance,30,13,1e-06
HEA_atc_V03AB25,HEA,atc,V03AB25,"antidoter, flumazenil","antidoter, flumazenil",,,"Antidotes, flumazenil","Antidotes, flumazenil",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V03AB,chemical_substance,33,29,3e-06
HEA_atc_C01CA24,HEA,atc,C01CA24,"adrenerge og dopaminerge midler, adrenalin","adrenerge og dopaminerge midler, adrenalin",,,"Adrenergic and dopamine agents, adrenaline","Adrenergic and dopaminergic agents, epinephrine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C01CA,chemical_substance,243324,67836,0.007513
HEA_atc_L02AE01,HEA,atc,L02AE01,"gonadotropin-releasing hormon analoger, buserelin","gonadotropin-releasing hormon analoger, buserelin",,,"Gonadotropin-releasing hormone analogs, buserelin","Gonadotropin releasing hormone analogues, buserelin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L02AE,chemical_substance,93369,36083,0.003996
HEA_atc_D11AC03,HEA,atc,D11AC03,"medicinsk shampoo, selenforbindelser","medicinsk shampoo, selenforbindelser",,,"Medicated shampoos, selenium compounds","Medicated shampoos, selenium compounds",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D11AC,chemical_substance,13540,9173,0.001016
HEA_atc_A02AB01,HEA,atc,A02AB01,"aluminiumforbindelser, aluminiumoxid","aluminiumforbindelser, aluminiumoxid",,,"Aluminium compounds, aluminium hydroxide","Aluminium compounds, aluminium hydroxide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A02AB,chemical_substance,50,5,1e-06
HEA_atc_V01AA11,HEA,atc,V01AA11,"allergenekstrakter, allergenekstrakt fra dyr","allergenekstrakter, allergenekstrakt fra dyr",,,"Allergen extracts, animals","Allergen extracts, animals",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V01AA,chemical_substance,26345,4886,0.000541
HEA_atc_N03AD01,HEA,atc,N03AD01,"succinimid-derivater, ethosuximid","succinimid-derivater, ethosuximid",,,"Succinimide derivatives, ethosuximide","Succinimide derivatives, ethosuximide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N03AD,chemical_substance,45440,1728,0.000191
HEA_atc_D02AE01,HEA,atc,D02AE01,"carbamidpræparater, carbamid","carbamidpræparater, carbamid",,,"Carbamide preparations, carbamide","Carbamide products, carbamide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D02AE,chemical_substance,352,201,2.2e-05
HEA_atc_V03AG01,HEA,atc,V03AG01,"midler til behandling af hypercalcæmi, natriumcellulosephosphat","midler til behandling af hypercalcæmi, natriumcellulosephosphat",,,"Agents for the treatment of hypercalcemia, sodium cellulose phosphate","Drugs for treatment of hypercalcemia, sodium cellulose phosphate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V03AG,chemical_substance,81,8,1e-06
